trx_id,timestamp,source_id,target_id,amount,channel,status,description,ref_number
T001914,2025-10-30 20:55:07,M0374,M0342,,QRIS,pending,Pembayaran bulanan,REF77776907
T001681,2025-09-29 23:20:56,M0050,M0015,1240414.0,transfer,success,,REF17049825
T005973,2025-09-04 10:29:02,M0393,M0381,512443.0,QRIS,success,Pembelian stok,REF45417435
T028364,2026-02-08 00:41:23,C00635,M0097,139137.0,QRIS,success,,REF48187539
T017146,2026-06-22 18:56:35,M0095,M0061,608107.0,EDC,success,,REF08191503
T007476,2026-03-26 01:13:59,M0268,M0194,2256192.0,transfer,success,Pembayaran bahan,REF60342228
T020262,2025-08-18 02:34:48,M0163,M0149,800805.0,EDC,success,,REF76512742
T028263,2026-02-23 17:24:17,C00729,M0318,409466.0,QRIS,success,,REF93699282
T004795,2025-07-22 09:38:14,M0107,M0101,5915681.0,EDC,success,DP pembelian,REF39243701
T039221,2025-11-10 10:57:10,C00251,M0316,51692.0,EDC,success,,REF75419053
T031327,2026-04-12 11:43:26,C00238,M0094,147984.0,EDC,success,,REF08010774
T043047,2026-05-12 02:45:58,C01844,M0386,90143.0,transfer,success,,REF03661884
T032311,2025-07-30 01:58:49,C00739,M0044,29052.0,transfer,success,,REF71495444
T023322,2025-12-20 13:46:26,M0270,M0230,379553.0,transfer,pending,Bayar tagihan,REF77517703
T041076,2025-12-01 19:36:07,C00103,M0281,168929.0,QRIS,success,,REF92546182
T003443,2025-08-09 02:15:08,M0041,M0035,,transfer,pending,Pembayaran bulanan,REF98827940
T005670,2025-08-14 11:11:44,M0247,M0258,6753627.0,EDC,success,,REF89714502
T025227,2025-10-27 03:13:33,M0007,M0096,780435.0,QRIS,success,Bayar supplier,REF73077778
T011957,2025-11-01 11:10:13,M0200,M0165,1945428.0,QRIS,success,,REF61479201
T013614,2026-02-06 01:51:23,M0372,M0364,,transfer,pending,Pembayaran bulanan,REF46703960
T028397,2025-12-03 07:30:36,C01018,M0392,368687.0,transfer,success,,REF78938008
T018469,2025-07-25 10:41:24,M0373,M0342,14132674.0,EDC,success,Transfer pembayaran,REF06292066
T019054,2026-02-24 17:41:05,M0181,M0135,-2181639.0,transfer,success,Refund,REF83687835
T041419,2026-02-17 19:41:28,C01412,M0372,49552.0,QRIS,success,,REF30030973
T026040,2025-12-31 07:37:27,M0233,M0264,5504732.0,EDC,success,,REF29936429
T009892,2026-05-23 21:38:22,M0143,M0144,2203205.0,QRIS,success,,REF45303106
T014295,2025-11-23 10:35:14,M0213,M0204,1480667.0,transfer,success,,REF55183421
T018067,2025-07-20 20:00:51,M0180,M0138,1445025.0,transfer,success,DP pembelian,REF59560544
T008333,2026-03-08 05:14:05,M0372,M0376,1860485.0,EDC,success,,REF38784260
T006444,2026-02-20 13:36:38,M0167,M0132,790769.0,EDC,success,Transfer pembayaran,REF57987361
T018224,2025-08-24 09:24:13,M0385,M0387,14599711.0,transfer,success,Transfer pembayaran,REF76230964
T035174,2026-01-20 19:18:48,C01240,M0115,36314.0,QRIS,success,,REF15746749
T012512,2025-11-20 12:42:25,M0090,M0030,2132595.0,EDC,success,Bayar tagihan,REF56043107
T041239,2025-09-21 22:44:03,C00466,M0061,381209.0,QRIS,success,,REF61270236
T008076,2025-10-06 22:14:02,M0320,M0292,6859693.0,transfer,success,Bayar supplier,REF66362946
T014843,2026-03-28 11:25:23,M0197,M0162,12647142.0,transfer,success,,REF43962094
T015240,2026-04-29 16:13:46,M0117,M0114,1792906.0,transfer,success,Pelunasan,REF18659284
T033572,2025-11-29 00:03:39,C01251,M0340,194413.0,EDC,success,,REF40446081
T014408,2025-08-02 15:39:51,M0196,M0140,2208527.0,transfer,success,Transfer pembayaran,REF23320407
T033842,2026-06-16 06:34:31,C01961,M0051,408306.0,EDC,success,,REF61917475
T035352,2025-09-03 16:45:38,C01109,M0285,81593.0,EDC,success,,REF20695118
T036616,2026-01-14 14:08:26,C00238,M0081,524931.0,transfer,success,,REF25213413
T021670,2026-02-03 06:08:23,M0282,M0287,626321.0,EDC,success,Pembelian stok,REF23151917
T027271,2026-05-30 00:16:17,C01903,M0228,75937.0,QRIS,success,,REF07210284
T015076,2026-04-06 11:08:11,M0156,M0129,2514785.0,EDC,success,Transfer pembayaran,REF99139854
T001663,2025-08-04 14:30:12,M0005,M0002,2411181.0,transfer,success,,REF80824837
T035526,2025-11-28 04:56:49,C00376,M0066,34306.0,QRIS,success,,REF16987722
T011701,2026-02-10 23:13:03,M0185,M0139,12409913.0,EDC,success,,REF71271021
T010298,2025-08-21 06:25:32,M0196,M0127,7940426.0,transfer,success,,REF60295709
T020510,2026-03-09 00:56:05,M0408,M0191,2838353.0,transfer,success,Pelunasan,REF88483551
T042637,2026-01-27 17:32:04,C00287,M0196,92507.0,EDC,success,,REF75174067
T042649,2025-07-23 10:11:41,C00492,M0299,87431.0,EDC,success,,REF45377364
T021278,2026-02-06 07:40:09,M0128,M0140,517420.0,transfer,success,Pembayaran bulanan,REF68489579
T023542,2026-05-04 23:09:43,M0104,M0015,662597.0,QRIS,success,,REF59250282
T042845,2025-07-11 11:25:13,C00272,M0122,43558.0,QRIS,success,,REF25362431
T032560,2025-09-27 04:45:47,C01063,M0275,160132.0,transfer,success,,REF93802023
T039525,2026-02-13 17:07:52,C00496,M0368,15235.0,EDC,success,,REF22972594
T036282,2026-05-13 15:27:30,C01960,M0118,23731.0,EDC,success,,REF87127382
T041604,2025-10-26 04:01:11,C00881,M0371,14134.0,QRIS,success,,REF29296512
T019214,2026-01-29 12:11:16,M0347,M0343,19960356.0,QRIS,success,Pelunasan,REF70788614
T002958,2025-08-27 15:31:42,M0211,M0231,6854491.0,transfer,success,Pembayaran bulanan,REF94038856
T002564,2026-02-25 02:01:02,M0353,M0383,1019333.0,EDC,pending,,REF00326086
T021478,2026-01-22 15:03:53,M0203,M0231,6335691.0,transfer,success,,REF67798391
T012963,2025-09-09 15:47:12,M0353,M0390,2259964.0,transfer,failed,Pembayaran bahan,REF56874993
T010785,2025-12-19 00:16:45,M0356,M0358,9121819.0,QRIS,success,Bayar supplier,REF00730903
T041991,2025-12-17 02:46:50,C01586,M0405,66643.0,QRIS,success,,REF03050941
T023231,2025-11-01 05:03:05,M0156,M0177,4379034.0,transfer,success,,REF84408022
T020679,2025-08-13 04:16:37,M0229,M0263,16516878.0,transfer,success,,REF11167715
T039766,2025-11-19 08:52:11,C01658,M0044,121082.0,QRIS,success,,REF70842503
T045755,2025-08-06 20:06:44,C00067,M0354,97330.0,EDC,success,,REF22894685
T022088,2026-06-15 13:03:24,M0152,M0192,919179.0,transfer,success,,REF13509526
T011825,2025-12-07 08:32:17,M0268,M0207,667376.0,QRIS,success,Pembayaran bulanan,REF84856704
T044319,2025-11-11 12:48:24,C00635,M0156,97192.0,transfer,success,,REF42520278
T010295,2026-05-24 03:31:51,M0008,M0072,12376483.0,transfer,success,,REF51657353
T027509,2025-09-25 04:24:26,C01702,M0267,98530.0,QRIS,success,,REF60586607
T034287,2025-07-21 15:44:36,C01750,M0102,125895.0,QRIS,success,,REF39450069
T021114,2025-10-08 04:52:07,M0402,M0140,12000756.0,transfer,success,,REF48255260
T041477,2025-12-30 19:20:14,C01930,M0351,84156.0,transfer,success,,REF59451579
T016332,2025-10-17 14:46:01,M0232,M0212,703488.0,transfer,pending,Bayar tagihan,REF24791924
T043086,2025-11-10 16:56:22,C00540,M0063,28559.0,QRIS,success,,REF46809133
T002980,2025-08-13 08:32:22,M0346,M0381,10563276.0,QRIS,success,Transfer pembayaran,REF06206148
T019935,2025-08-12 19:18:48,M0190,M0138,1014217.0,transfer,success,,REF45480415
T013990,2026-06-11 12:23:52,M0273,M0261,11324935.0,QRIS,success,Bayar supplier,REF32476014
T030472,2026-05-06 13:54:00,C00657,M0173,392580.0,EDC,success,,REF03026190
T044169,2025-11-29 20:03:40,C00919,M0111,37944.0,EDC,success,,REF56979874
T027073,2025-10-01 14:41:57,C00335,M0347,153181.0,EDC,success,,REF12100267
T036777,2026-06-14 07:44:54,C00230,M0310,12328.0,EDC,success,,REF09440758
T041204,2026-05-31 19:10:02,C01792,M0159,482425.0,QRIS,success,,REF79013466
T023666,2026-01-16 12:07:30,M0228,M0206,2445261.0,transfer,failed,Transfer pembayaran,REF35393992
T029514,2025-08-22 13:04:57,C00935,M0320,124410.0,QRIS,success,,REF92359607
T039089,2026-04-14 14:39:54,C01102,M0190,105552.0,QRIS,success,,REF15591135
T025586,2025-09-23 04:35:09,M0073,M0069,4115021.0,transfer,success,Bayar tagihan,REF28209061
T000138,2026-02-28 10:33:08,M0116,M0025,15819277.0,QRIS,success,,REF94679153
T036469,2025-08-05 15:07:30,C00835,M0019,56815.0,QRIS,success,,REF63786924
T011735,2026-04-23 16:54:33,M0174,M0195,19304261.0,QRIS,success,,REF01024706
T018036,2025-09-05 02:13:38,M0161,M0192,1091708.0,QRIS,success,Pembayaran bahan,REF95471795
T034202,2025-07-26 04:58:27,C01907,M0260,110680.0,QRIS,success,,REF22318493
T006351,2025-11-01 10:02:09,M0142,M0164,11249370.0,transfer,success,Pelunasan,REF66326210
T023855,2025-07-03 07:49:30,M0023,M0035,742151.0,transfer,success,Bayar tagihan,REF48636572
T040923,2025-07-05 02:02:41,C01129,M0265,176869.0,transfer,success,,REF30242608
T021036,2026-03-10 02:34:37,M0329,M0339,7317543.0,EDC,success,Pembayaran bulanan,REF52138113
T039864,2026-02-27 02:23:27,C01864,M0108,617729.0,QRIS,success,,REF54100000
T041429,2025-07-21 13:22:09,C00838,M0017,32159.0,QRIS,success,,REF61212448
T045749,2026-05-07 19:57:52,M0194,M0131,,transfer,failed,,REF84528004
T021818,2025-08-29 23:38:40,M0291,M0332,1455664.0,transfer,success,Transfer pembayaran,REF65710404
T005074,2026-05-02 22:44:16,M0325,M0287,,EDC,failed,Pembelian stok,REF25929908
T030283,2026-02-07 15:57:27,C00106,M0173,190753.0,QRIS,success,,REF76574816
T001732,2025-08-20 19:41:50,M0396,M0376,6797307.0,transfer,success,Payment invoice,REF31863619
T020512,2025-10-20 08:17:28,M0392,M0383,16118352.0,transfer,success,,REF28315707
T002954,2026-05-16 20:58:34,M0037,M0406,1819882.0,QRIS,success,DP pembelian,REF93895155
T042711,2026-01-16 02:22:29,C00323,M0050,,QRIS,failed,,REF70242559
T033036,2026-02-08 10:54:52,C00985,M0386,129817.0,QRIS,success,,REF41056103
T027788,2025-10-06 05:42:17,C01088,M0238,443416.0,EDC,success,,REF97767167
T040062,2025-09-17 05:56:57,C01119,M0079,16412.0,QRIS,success,,REF95951204
T019227,2026-03-13 22:42:16,M0233,M0243,783090.0,QRIS,success,Pembayaran bulanan,REF79624313
T030241,2025-07-10 13:06:59,C00654,M0302,372558.0,transfer,success,,REF38553373
T003812,2025-07-24 01:54:25,M0275,M0243,773190.0,transfer,success,Pembelian stok,REF64721231
T007577,2026-06-03 13:37:02,M0020,M0101,1305970.0,QRIS,success,DP pembelian,REF19336735
T044158,2026-05-07 11:50:30,C01574,M0093,448345.0,QRIS,success,,REF47985385
T013046,2026-01-10 04:43:25,M0083,M0101,1158309.0,QRIS,success,,REF73981377
T018712,2026-06-20 13:23:46,M0136,M0131,921571.0,transfer,success,Payment invoice,REF00546883
T013185,2026-01-31 18:46:00,M0234,M0262,21140037.0,QRIS,success,Pembelian stok,REF45558358
T002914,2025-09-05 08:11:30,M0150,M0149,719694.0,QRIS,success,Pembayaran bahan,REF00485638
T027252,2026-05-07 03:36:56,C00432,M0092,133627.0,EDC,success,,REF51169682
T019379,2026-01-06 23:35:04,M0217,M0227,660927.0,QRIS,pending,DP pembelian,REF43436806
T001671,2025-09-30 10:56:11,M0402,M0160,,EDC,failed,DP pembelian,REF72947482
T032446,2026-01-19 03:53:54,C01461,M0214,91636.0,QRIS,success,,REF01266037
T014306,2025-09-20 11:47:02,M0210,M0208,12733052.0,transfer,success,Transfer pembayaran,REF79899992
T013072,2026-04-05 18:32:07,M0307,M0308,8222802.0,QRIS,success,,REF33374662
T040556,2025-07-04 12:27:04,C01882,M0251,104711.0,QRIS,success,,REF14481552
T038779,2026-06-25 19:30:59,C01524,M0017,14856.0,QRIS,success,,REF89131065
T044324,2025-12-02 04:42:40,C00002,M0031,45403.0,transfer,success,,REF96392886
T040581,2026-03-25 07:20:09,C01023,M0241,118557.0,QRIS,success,,REF40933228
T018442,2026-05-14 23:05:31,M0232,M0257,2382487.0,QRIS,success,Pelunasan,REF45721119
T043115,2026-04-07 02:50:47,C01628,M0007,17066.0,EDC,success,,REF17936430
T019813,2026-02-16 16:31:54,M0277,M0253,2611017.0,QRIS,success,Pembelian stok,REF77843996
T023995,2026-03-05 07:26:55,M0163,M0151,19497812.0,transfer,success,,REF74409757
T039371,2026-02-03 03:35:24,C00502,M0393,66772.0,QRIS,success,,REF98187903
T016853,2025-12-04 09:34:40,M0152,M0166,619825.0,transfer,success,Transfer pembayaran,REF26879066
T015939,2025-10-24 23:56:50,M0266,M0207,11759441.0,EDC,success,,REF79911045
T009653,2026-06-19 19:02:45,M0174,M0195,1490136.0,QRIS,success,Bayar supplier,REF69936282
T045078,2025-07-18 07:46:31,M0154,M0192,12063471.0,transfer,success,,REF30061076
T013997,2025-10-26 22:35:12,M0216,M0231,,QRIS,pending,,REF65568239
T032176,2026-05-17 20:36:29,C00437,M0314,30990.0,QRIS,success,,REF88762440
T014930,2025-08-04 20:23:30,M0384,M0387,2332105.0,QRIS,success,DP pembelian,REF92985156
T004027,2026-03-03 07:29:25,M0304,M0287,369231.0,QRIS,success,DP pembelian,REF85963924
T028947,2025-10-22 15:12:56,C01906,M0065,12615.0,EDC,success,,REF80430453
T030452,2026-03-31 19:29:01,C01854,M0326,61556.0,QRIS,success,,REF29854123
T005418,2025-07-29 10:06:55,M0019,M0088,2217553.0,transfer,success,Bayar supplier,REF71940744
T023482,2025-12-19 21:16:35,M0190,M0149,1449580.0,EDC,success,Payment invoice,REF61893489
T044604,2026-03-10 01:19:53,C00099,M0029,39200.0,QRIS,success,,REF23698055
T012113,2026-05-24 12:08:40,M0314,M0287,3607391.0,EDC,success,Pelunasan,REF77176884
T015342,2025-11-20 21:54:53,M0250,M0264,2932391.0,transfer,success,,REF04207609
T043727,2026-04-07 07:47:49,C01873,M0180,64641.0,transfer,success,,REF65173983
T045450,2025-07-18 14:05:30,C00434,M0240,35440.0,QRIS,success,,REF74730661
T012919,2025-12-20 18:21:59,M0119,M0101,7299613.0,transfer,success,,REF20847694
T011818,2025-08-31 09:43:53,M0117,M0114,15165175.0,QRIS,success,Bayar supplier,REF33920923
T003333,2025-12-21 06:17:39,M0397,M0387,820417.0,transfer,success,,REF97489455
T033828,2025-12-30 02:02:00,C01591,M0384,16964.0,QRIS,success,,REF45880175
T001959,2025-11-07 22:47:20,M0098,M0088,14511159.0,transfer,success,,REF33395639
T036562,2025-11-21 21:24:22,C00041,M0197,80917.0,EDC,success,,REF32238052
T011241,2025-11-11 23:08:06,M0020,M0101,1040400.0,QRIS,success,Pembelian stok,REF36594714
T023836,2026-04-04 18:49:54,M0225,M0244,527968.0,EDC,success,Pelunasan,REF35187659
T007874,2026-05-11 22:21:33,M0239,M0206,4929932.0,EDC,success,Pelunasan,REF76156711
T025253,2026-02-15 16:22:11,M0154,M0141,9923182.0,QRIS,success,,REF00987457
T033446,2025-12-02 12:30:24,C00162,M0215,16328.0,QRIS,success,,REF00458155
T027727,2025-11-03 17:31:42,C00432,M0090,93494.0,EDC,success,,REF64486517
T044485,2026-06-02 13:20:44,C01515,M0233,373910.0,QRIS,success,,REF36554301
T009106,2025-12-19 13:15:01,M0128,M0127,10857221.0,EDC,success,Bayar tagihan,REF36108711
T015495,2025-11-23 10:20:23,M0220,M0223,731117.0,QRIS,success,,REF85813237
T015448,2025-09-18 08:14:02,M0134,M0140,464335.0,transfer,success,DP pembelian,REF02816782
T032036,2025-11-05 17:30:02,C00892,M0248,486189.0,EDC,success,,REF09785706
T023003,2025-08-09 12:33:08,M0156,M0195,672166.0,transfer,success,Payment invoice,REF53477656
T026594,2025-10-06 05:02:16,M0175,M0179,,transfer,failed,,REF25032974
T035796,2026-06-28 10:54:27,C01597,M0045,611232.0,transfer,success,,REF20576377
T009078,2025-11-26 08:30:57,M0124,M0158,4081265.0,transfer,success,,REF11047246
T003398,2025-10-19 12:35:27,M0123,M0195,13195355.0,EDC,success,,REF68308348
T011184,2026-01-01 19:41:23,M0168,M0129,5333703.0,transfer,success,Pembayaran bulanan,REF26750237
T012148,2026-03-18 19:51:05,M0154,M0132,546978.0,transfer,success,Payment invoice,REF44285051
T041637,2026-05-30 08:00:33,C00450,M0280,132534.0,EDC,success,,REF89661581
T010146,2026-06-04 21:38:04,M0300,M0287,1398676.0,transfer,success,,REF18098800
T027377,2026-06-27 00:17:31,C00552,M0291,48319.0,EDC,success,,REF17167139
T044559,2026-01-02 02:58:22,C01386,M0352,13520.0,QRIS,success,,REF67304013
T010521,2025-08-05 06:05:04,M0378,M0381,10397151.0,transfer,success,DP pembelian,REF32250633
T021029,2026-01-01 08:43:32,M0222,M0244,2606141.0,EDC,success,Bayar supplier,REF39664009
T026951,2025-08-11 06:09:50,M0378,M0387,4043017.0,transfer,success,Pembayaran bulanan,REF30762119
T031863,2026-02-16 10:35:17,C00271,M0041,433248.0,QRIS,success,,REF85538916
T019735,2025-10-10 19:55:38,M0181,M0184,1153216.0,transfer,success,Transfer pembayaran,REF60518131
T012669,2026-01-07 23:16:46,M0236,M0257,20594328.0,QRIS,success,,REF59357212
T044098,2025-08-02 12:35:45,C01637,M0011,91303.0,QRIS,success,,REF48207779
T007266,2026-05-05 19:43:17,M0247,M0219,2084524.0,QRIS,success,Bayar supplier,REF20829216
T006210,2026-06-24 18:35:31,M0384,M0363,4998596.0,QRIS,success,Pembayaran bahan,REF35760699
T038497,2026-01-12 04:31:41,C01267,M0373,299617.0,QRIS,success,,REF34230853
T006416,2025-09-14 21:34:08,M0255,M0205,1205878.0,transfer,success,,REF53623764
T008912,2026-02-24 23:01:01,M0071,M0043,2270298.0,QRIS,success,Bayar supplier,REF06858326
T038764,2026-03-15 09:57:15,C00568,M0326,23177.0,EDC,success,,REF31121556
T037732,2026-04-29 10:00:44,C01042,M0038,28302.0,QRIS,success,,REF82381286
T045188,2025-11-22 18:39:27,C00107,M0281,37998.0,QRIS,success,,REF92352618
T015376,2026-03-03 00:18:40,M0233,M0261,,QRIS,failed,Pembayaran bahan,REF26843322
T027390,2025-11-16 11:55:22,C00232,M0354,281474.0,EDC,failed,,REF25132470
T028086,2026-03-20 18:21:18,C00121,M0121,90143.0,QRIS,success,,REF31007846
T009092,2025-09-17 07:55:39,M0293,M0339,2048265.0,EDC,success,Payment invoice,REF29625235
T025423,2025-07-24 10:22:46,M0121,M0158,2709512.0,,success,,REF30011015
T002825,2025-10-17 04:45:31,M0225,M0231,1790083.0,transfer,success,Transfer pembayaran,REF40034929
T003662,2026-05-31 03:14:12,M0113,M0035,2824705.0,transfer,success,Bayar tagihan,REF85965967
T030369,2026-05-19 09:03:39,C00982,M0377,53559.0,QRIS,success,,REF19491720
T028234,2025-08-31 07:20:18,C00739,M0259,256855.0,EDC,success,,REF11031028
T013730,2025-10-26 00:33:08,M0185,M0160,21330270.0,transfer,success,,REF74304999
T000489,2026-01-06 17:21:35,M0183,M0139,22356786.0,transfer,success,Payment invoice,REF89018421
T034842,2025-11-24 20:02:23,C01502,M0087,77301.0,QRIS,success,,REF08489307
T019307,2026-05-04 00:13:27,M0125,M0177,1476462.0,QRIS,success,Pembayaran bahan,REF05243797
T040852,2026-02-25 14:53:54,C01101,M0316,404554.0,QRIS,success,,REF46057493
T031847,2026-03-12 15:03:44,C00266,M0161,301363.0,EDC,success,,REF20437039
T009070,2025-07-14 01:28:21,M0198,M0132,10357547.0,transfer,success,,REF56694958
T020492,2026-01-09 11:12:10,M0270,M0201,1143887.0,transfer,failed,Pembayaran bulanan,REF42972532
T001829,2026-05-29 01:24:29,M0193,M0144,1525692.0,transfer,success,Pembayaran bulanan,REF59356836
T037950,2025-11-14 04:38:59,C00373,M0232,429165.0,transfer,success,,REF78278200
T000545,2026-03-18 18:49:00,M0056,M0077,5151044.0,transfer,success,Bayar tagihan,REF65553968
T029333,2026-06-09 10:25:45,C01431,M0374,28414.0,QRIS,success,,REF47442434
T032947,2025-12-13 00:12:31,C00628,M0083,556697.0,EDC,success,,REF54227980
T027257,2025-07-07 06:23:22,C00243,M0297,144836.0,EDC,failed,,REF50394113
T024141,2025-08-23 20:26:11,M0386,M0342,828203.0,EDC,success,Pembayaran bahan,REF35576679
T005166,2026-06-30 11:15:45,M0156,M0177,2010183.0,EDC,success,Payment invoice,REF91335115
T043544,2026-05-09 14:43:58,C01145,M0296,,EDC,failed,,REF11791628
T028507,2025-11-26 14:24:24,C00250,M0154,41375.0,EDC,success,,REF63229320
T008253,2025-10-24 05:06:53,M0194,M0141,2408833.0,transfer,success,Transfer pembayaran,REF17136622
T002289,2026-01-29 16:26:35,M0050,M0043,729326.0,transfer,success,,REF87235540
T025360,2025-07-04 20:47:23,M0225,M0244,1966119.0,transfer,success,,REF27524564
T003684,2025-11-01 09:15:14,M0393,M0358,667672.0,QRIS,success,,REF07984253
T044753,2025-10-01 04:11:24,C01747,M0402,426852.0,QRIS,success,,REF66719111
T029016,2026-03-23 03:09:21,C00926,M0402,113828.0,QRIS,success,,REF72982904
T014373,2025-07-13 23:01:02,M0155,M0274,6230807.0,transfer,success,,REF08405499
T035477,2025-07-18 09:14:49,C01071,M0220,,transfer,pending,,REF83807179
T024504,2025-12-07 11:38:58,M0136,M0140,4407775.0,EDC,success,,REF84711250
T044344,2025-12-14 11:00:00,C01103,M0331,-17118.0,QRIS,success,Pengembalian,REF37585751
T023996,2026-01-24 23:21:06,M0037,M0034,9303962.0,transfer,success,,REF34541938
T005314,2025-10-18 14:46:13,M0368,M0342,773596.0,QRIS,success,Payment invoice,REF58648348
T012888,2026-05-28 05:40:02,M0399,M0360,5391707.0,QRIS,success,Pembayaran bahan,REF52144498
T020055,2025-07-29 07:02:09,M0044,M0035,12798916.0,transfer,success,,REF27897935
T029688,2026-04-15 20:33:58,C00690,M0059,44128.0,transfer,success,,REF03822142
T013657,2025-08-31 22:07:11,M0163,M0191,,transfer,failed,,REF61740212
T001228,2025-08-04 13:23:20,M0397,M0360,2417667.0,EDC,success,Bayar tagihan,REF87591465
T021497,2025-11-27 04:02:42,M0378,M0342,9550575.0,EDC,success,Pembelian stok,REF15207296
T004741,2026-05-05 10:10:27,M0153,M0166,8618630.0,QRIS,success,,REF66923096
T024393,2025-07-09 14:52:43,M0254,M0276,608650.0,transfer,success,Pelunasan,REF86167858
T012369,2025-11-07 10:48:18,M0070,M0035,8490700.0,transfer,success,Pembayaran bahan,REF20321618
T023492,2026-02-28 09:57:57,M0277,M0278,21958320.0,EDC,pending,,REF09672485
T023399,2025-07-26 13:26:12,M0260,M0256,3740603.0,transfer,success,,REF07475504
T039500,2026-03-12 23:47:37,C00687,M0234,,QRIS,failed,,REF18432209
T035789,2026-06-15 10:07:15,C01545,M0373,43364.0,QRIS,success,,REF49665446
T008322,2025-07-13 08:03:09,M0318,M0332,10118202.0,transfer,success,Transfer pembayaran,REF37461070
T019644,2025-07-17 06:28:33,M0366,M0364,,EDC,failed,,REF86794908
T016260,2025-12-21 18:38:11,M0325,M0287,1840953.0,transfer,success,,REF34628929
T002021,2025-12-29 07:01:21,M0159,M0137,2875787.0,QRIS,success,Pembayaran bahan,REF20642781
T032963,2026-05-02 02:32:02,C00435,M0222,249311.0,QRIS,success,,REF56054498
T009519,2025-07-02 06:36:13,M0311,M0287,-2298690.0,transfer,success,Refund,REF48098890
T011134,2025-08-23 16:31:17,M0336,M0287,2505717.0,transfer,success,Bayar tagihan,REF18941877
T014237,2026-06-12 02:46:07,M0056,M0035,17611967.0,transfer,success,Transfer pembayaran,REF10114670
T021635,2026-05-06 06:11:20,M0175,M0127,2361531.0,transfer,success,Pembelian stok,REF85441329
T038019,2026-02-03 18:28:21,C01509,M0373,183460.0,transfer,success,,REF52804227
T036524,2026-03-17 05:30:52,C00724,M0152,234754.0,QRIS,success,,REF32442763
T015047,2026-01-05 17:23:01,M0089,M0034,16204768.0,transfer,failed,Transfer pembayaran,REF26955226
T023292,2026-01-18 04:28:59,M0386,M0390,,transfer,pending,Pembayaran bulanan,REF04890638
T016660,2025-09-09 01:35:26,M0197,M0135,2622859.0,transfer,success,,REF28630117
T038651,2026-01-19 01:57:43,C00565,M0237,221186.0,transfer,success,,REF76434166
T028592,2026-04-23 06:44:44,C00418,M0228,30564.0,transfer,success,,REF08192839
T018961,2026-03-13 10:19:24,M0123,M0140,8692389.0,transfer,success,Transfer pembayaran,REF69163382
T015686,2025-08-04 15:32:22,M0366,M0342,895742.0,QRIS,success,Pembayaran bahan,REF26352029
T010545,2026-03-29 16:14:46,M0105,M0110,2951156.0,transfer,success,Bayar tagihan,REF43383805
T040720,2026-05-31 04:40:59,C00850,M0395,35960.0,EDC,success,,REF21059438
T024450,2025-08-09 22:28:43,M0156,M0129,577399.0,transfer,success,,REF40614003
T020633,2025-10-28 09:32:53,M0314,M0332,2606331.0,transfer,success,,REF97964654
T016082,2026-04-28 03:08:48,M0221,M0244,1900748.0,transfer,success,,REF61837887
T000558,2025-11-02 05:50:26,M0197,M0160,4456316.0,QRIS,failed,,REF49066942
T008655,2025-07-10 07:34:43,M0392,M0383,5169548.0,QRIS,success,,REF10346604
T032428,2026-01-29 08:07:46,C01775,M0172,37517.0,QRIS,success,,REF12654224
T028056,2026-04-06 10:25:37,C01752,M0225,15707.0,transfer,success,,REF15514910
T003092,2025-11-11 01:12:04,M0197,M0162,1839210.0,transfer,success,Payment invoice,REF76649039
T022915,2026-01-14 13:18:30,M0228,M0206,564390.0,transfer,success,DP pembelian,REF55068316
T036817,2026-03-06 07:14:02,C00010,M0359,51294.0,QRIS,pending,,REF11372444
T042907,2025-10-07 16:14:45,C01411,M0353,15116.0,QRIS,success,,REF75100298
T010554,2026-01-04 17:07:44,M0136,M0195,9907689.0,transfer,success,Pembayaran bulanan,REF10011637
T031216,2026-02-07 08:18:55,C00385,M0391,30649.0,QRIS,success,,REF65902017
T019737,2026-03-07 09:30:23,M0237,M0231,2363068.0,QRIS,success,Pembayaran bulanan,REF59381802
T028836,2025-09-25 10:56:44,C00984,M0074,32390.0,transfer,success,,REF95407925
T004417,2025-07-06 05:45:55,M0133,M0132,9920570.0,transfer,success,,REF92095985
T012272,2026-03-21 04:32:14,M0099,M0072,643998.0,transfer,success,,REF31400448
T039070,2026-04-29 02:20:27,C01579,M0154,78816.0,EDC,success,,REF59905684
T001407,2026-02-13 15:05:12,M0268,M0231,942478.0,EDC,success,Pembayaran bulanan,REF05512024
T040270,2025-11-28 17:49:45,C00500,M0063,40661.0,QRIS,success,,REF53448436
T010685,2026-02-24 12:04:15,M0408,M0174,22179361.0,EDC,success,,REF37771887
T006877,2026-06-15 19:46:52,M0084,M0101,15180192.0,transfer,success,Pelunasan,REF56336506
T003864,2025-09-09 10:33:46,M0056,M0077,525459.0,transfer,success,Transfer pembayaran,REF87797670
T040879,2025-07-14 10:53:47,C00633,M0029,204682.0,EDC,success,,REF11969278
T027250,2025-11-04 11:33:24,C00662,M0051,11368600.0,EDC,success,,REF61502759
T023845,2026-05-29 18:02:51,M0023,M0030,1919060.0,QRIS,success,,REF31600491
T014686,2025-11-11 08:03:59,M0171,M0147,354599.0,QRIS,success,Pelunasan,REF80606980
T012786,2026-04-03 09:51:52,M0238,M0231,4227195.0,QRIS,success,Pembayaran bahan,REF14773980
T010841,2026-03-09 19:18:07,M0224,M0201,9393042.0,transfer,success,,REF02206825
