trx_id,timestamp,source_id,target_id,amount,channel,status,description,ref_number,trx_type,timestamp_dt,hour,day_of_week,month
T018398,2026-02-02 08:16:06,C01063,M0338,620438.0,transfer,success,,REF93523094,C2M,2026-02-02 08:16:06,8,Monday,2026-02
T069700,2025-11-26 02:34:31,C01851,M0067,283409.0,QRIS,success,,REF81521216,C2M,2025-11-26 02:34:31,2,Wednesday,2025-11
T059103,2025-07-17 18:22:12,C01775,M0356,32586.0,QRIS,success,,REF18522045,C2M,2025-07-17 18:22:12,18,Thursday,2025-07
T046529,2025-11-20 22:13:57,C00124,M0171,454418.0,EDC,success,,REF98364635,C2M,2025-11-20 22:13:57,22,Thursday,2025-11
T056380,2026-03-07 23:02:31,C01096,M0004,515895.0,QRIS,success,,REF43106881,C2M,2026-03-07 23:02:31,23,Saturday,2026-03
T054843,2026-06-30 07:50:42,C01149,M0642,255581.0,transfer,success,,REF67466705,C2M,2026-06-30 07:50:42,7,Tuesday,2026-06
T051643,2025-08-06 01:24:50,C01788,M0673,307903.0,QRIS,success,,REF31611999,C2M,2025-08-06 01:24:50,1,Wednesday,2025-08
T043466,2026-01-28 03:26:55,C00429,M0494,26483.0,QRIS,success,,REF54811262,C2M,2026-01-28 03:26:55,3,Wednesday,2026-01
T043769,2025-10-24 22:58:27,C00493,M0131,96402.0,EDC,success,,REF50806844,C2M,2025-10-24 22:58:27,22,Friday,2025-10
T061809,2026-06-05 23:43:38,C00027,M0040,143674.0,QRIS,success,,REF56241005,C2M,2026-06-05 23:43:38,23,Friday,2026-06
T009208,2025-12-17 12:00:58,C00579,M0637,391750.0,EDC,success,,REF59978479,C2M,2025-12-17 12:00:58,12,Wednesday,2025-12
T035899,2025-07-24 09:47:18,C00816,M0528,399137.0,QRIS,success,,REF38175048,C2M,2025-07-24 09:47:18,9,Thursday,2025-07
T069610,2026-01-21 07:51:46,C00953,M0261,475904.0,transfer,success,,REF05100985,C2M,2026-01-21 07:51:46,7,Wednesday,2026-01
T031791,2025-08-31 21:22:25,C01366,M0227,459686.0,QRIS,success,,REF08840243,C2M,2025-08-31 21:22:25,21,Sunday,2025-08
T046348,2025-09-18 17:41:09,C01240,M0162,110703.0,QRIS,success,,REF17368577,C2M,2025-09-18 17:41:09,17,Thursday,2025-09
T044900,2025-08-14 07:58:44,C01085,M0594,85970.0,QRIS,success,,REF69225713,C2M,2025-08-14 07:58:44,7,Thursday,2025-08
T032856,2025-09-25 15:38:09,C00947,M0695,272963.0,transfer,success,,REF55300707,C2M,2025-09-25 15:38:09,15,Thursday,2025-09
T061490,2026-02-10 14:02:52,C01578,M0435,161448.0,QRIS,success,,REF33719613,C2M,2026-02-10 14:02:52,14,Tuesday,2026-02
T046665,2026-04-26 00:45:06,C00564,M0479,70875.0,EDC,success,,REF17407200,C2M,2026-04-26 00:45:06,0,Sunday,2026-04
T016764,2025-12-11 08:48:47,C01708,M0274,403137.0,EDC,success,,REF79165775,C2M,2025-12-11 08:48:47,8,Thursday,2025-12
T012028,2025-12-09 16:53:46,C01550,M0665,439481.0,transfer,success,,REF51072269,C2M,2025-12-09 16:53:46,16,Tuesday,2025-12
T040029,2026-01-18 03:22:53,C01708,M0119,774969.0,transfer,success,,REF28377627,C2M,2026-01-18 03:22:53,3,Sunday,2026-01
T000101,2026-03-07 15:46:55,C00045,M0227,115207.0,transfer,success,,REF31313884,C2M,2026-03-07 15:46:55,15,Saturday,2026-03
T048765,2025-07-03 18:24:03,C01199,M0693,16046.0,QRIS,success,,REF92572942,C2M,2025-07-03 18:24:03,18,Thursday,2025-07
T055607,2026-02-26 03:44:59,C00908,M0534,74766.0,EDC,success,,REF70655605,C2M,2026-02-26 03:44:59,3,Thursday,2026-02
T055471,2026-04-14 06:08:01,C00787,M0643,21745.0,unknown,success,,REF54876819,C2M,2026-04-14 06:08:01,6,Tuesday,2026-04
T048822,2025-09-21 14:41:07,C00338,M0082,43092.0,QRIS,success,,REF18833810,C2M,2025-09-21 14:41:07,14,Sunday,2025-09
T037125,2025-10-24 11:13:16,C00679,M0378,729525.0,transfer,success,,REF02593423,C2M,2025-10-24 11:13:16,11,Friday,2025-10
T022824,2025-12-08 09:52:45,C01890,M0002,500041.0,EDC,success,,REF58231776,C2M,2025-12-08 09:52:45,9,Monday,2025-12
T057223,2025-09-22 05:11:25,C01290,M0286,12282.0,transfer,success,,REF62012250,C2M,2025-09-22 05:11:25,5,Monday,2025-09
T035508,2025-11-30 08:47:10,C01820,M0602,691919.0,QRIS,success,,REF71737932,C2M,2025-11-30 08:47:10,8,Sunday,2025-11
T049588,2026-04-08 15:21:35,C01462,M0393,192475.0,EDC,success,,REF80641426,C2M,2026-04-08 15:21:35,15,Wednesday,2026-04
T011871,2025-10-09 03:16:49,C01343,M0377,624524.0,QRIS,success,,REF93354887,C2M,2025-10-09 03:16:49,3,Thursday,2025-10
T047794,2026-03-25 06:22:55,C00235,M0514,78043.0,EDC,success,,REF50395937,C2M,2026-03-25 06:22:55,6,Wednesday,2026-03
T060396,2025-11-27 20:06:55,C00628,M0664,612171.0,QRIS,success,,REF57258385,C2M,2025-11-27 20:06:55,20,Thursday,2025-11
T022918,2025-07-09 04:23:00,C00878,M0199,666533.0,EDC,success,,REF00901688,C2M,2025-07-09 04:23:00,4,Wednesday,2025-07
T052649,2026-03-10 01:22:04,C01437,M0058,90966.0,QRIS,success,,REF76817910,C2M,2026-03-10 01:22:04,1,Tuesday,2026-03
T014733,2025-11-08 20:17:09,C00940,M0662,240184.0,transfer,success,,REF98256624,C2M,2025-11-08 20:17:09,20,Saturday,2025-11
T064275,2025-10-16 02:12:30,C00602,M0058,159903.0,QRIS,success,,REF04648961,C2M,2025-10-16 02:12:30,2,Thursday,2025-10
T028336,2026-03-29 22:25:51,C01964,M0025,545537.0,QRIS,success,,REF98466882,C2M,2026-03-29 22:25:51,22,Sunday,2026-03
T037602,2025-11-28 01:20:56,C00201,M0704,787738.0,transfer,success,,REF60899997,C2M,2025-11-28 01:20:56,1,Friday,2025-11
T016414,2026-04-06 18:33:23,C01176,M0242,525354.0,transfer,success,,REF60964809,C2M,2026-04-06 18:33:23,18,Monday,2026-04
T061045,2025-08-28 18:07:13,C00531,M0421,28269.0,QRIS,success,,REF66307824,C2M,2025-08-28 18:07:13,18,Thursday,2025-08
T027415,2025-12-14 15:25:36,C01085,M0376,807358.0,transfer,success,,REF61188213,C2M,2025-12-14 15:25:36,15,Sunday,2025-12
T052943,2025-08-23 11:20:58,C01229,M0046,12976.0,EDC,success,,REF27654268,C2M,2025-08-23 11:20:58,11,Saturday,2025-08
T045641,2025-08-04 08:45:49,C01219,M0029,36282.0,QRIS,success,,REF60882511,C2M,2025-08-04 08:45:49,8,Monday,2025-08
T004988,2025-07-11 16:21:17,C01209,M0662,962322.0,transfer,success,,REF91781299,C2M,2025-07-11 16:21:17,16,Friday,2025-07
T007838,2026-05-26 11:00:39,C01322,M0704,717075.0,EDC,success,,REF60791489,C2M,2026-05-26 11:00:39,11,Tuesday,2026-05
T037494,2026-04-18 20:59:05,C00132,M0157,562942.0,transfer,success,,REF58900494,C2M,2026-04-18 20:59:05,20,Saturday,2026-04
T062309,2026-04-09 03:56:58,C00991,M0105,38357.0,QRIS,success,,REF56614883,C2M,2026-04-09 03:56:58,3,Thursday,2026-04
T018407,2025-12-28 11:39:50,C01238,M0274,412051.0,QRIS,success,,REF87619847,C2M,2025-12-28 11:39:50,11,Sunday,2025-12
T015644,2026-06-03 01:15:09,C01580,M0227,910616.0,transfer,success,,REF50323569,C2M,2026-06-03 01:15:09,1,Wednesday,2026-06
T034333,2025-10-21 14:12:16,C00401,M0274,273658.0,transfer,success,,REF77627368,C2M,2025-10-21 14:12:16,14,Tuesday,2025-10
T018462,2025-12-19 07:13:38,C00003,M0199,718928.0,transfer,success,,REF65274892,C2M,2025-12-19 07:13:38,7,Friday,2025-12
T056145,2025-09-15 06:37:31,C01073,M0315,19122.0,QRIS,success,,REF56006244,C2M,2025-09-15 06:37:31,6,Monday,2025-09
T011872,2025-09-03 12:21:10,C01528,M0378,240997.0,transfer,success,,REF71410172,C2M,2025-09-03 12:21:10,12,Wednesday,2025-09
T048475,2026-02-25 14:58:13,C00493,M0210,93588.0,transfer,success,,REF58123747,C2M,2026-02-25 14:58:13,14,Wednesday,2026-02
T066818,2025-08-01 05:01:07,C00195,M0649,44866.0,transfer,success,,REF32178641,C2M,2025-08-01 05:01:07,5,Friday,2025-08
T039555,2025-08-07 10:35:59,C00720,M0309,142032.0,transfer,success,,REF57533931,C2M,2025-08-07 10:35:59,10,Thursday,2025-08
T025297,2025-12-02 05:25:30,C00051,M0376,672413.0,QRIS,success,,REF00956640,C2M,2025-12-02 05:25:30,5,Tuesday,2025-12
T014939,2025-11-07 06:25:20,C01393,M0504,556664.0,transfer,success,,REF89392223,C2M,2025-11-07 06:25:20,6,Friday,2025-11
T037430,2025-07-07 16:43:27,C00436,M0326,419221.0,transfer,success,,REF08487135,C2M,2025-07-07 16:43:27,16,Monday,2025-07
T056847,2025-12-28 02:48:01,C00725,M0004,26391.0,EDC,success,,REF06971620,C2M,2025-12-28 02:48:01,2,Sunday,2025-12
T051887,2025-12-06 11:03:34,C01965,M0544,14855.0,QRIS,success,,REF80954120,C2M,2025-12-06 11:03:34,11,Saturday,2025-12
T060872,2026-01-24 12:28:10,C00570,M0158,40288.0,EDC,success,,REF39296767,C2M,2026-01-24 12:28:10,12,Saturday,2026-01
T063414,2025-12-07 20:02:37,C00797,M0432,63493.0,EDC,success,,REF32475753,C2M,2025-12-07 20:02:37,20,Sunday,2025-12
T064779,2025-09-15 03:20:07,C01843,M0342,37863.0,transfer,success,,REF74250871,C2M,2025-09-15 03:20:07,3,Monday,2025-09
T059534,2026-01-09 05:36:13,C01239,M0550,438331.0,EDC,success,,REF50297580,C2M,2026-01-09 05:36:13,5,Friday,2026-01
T056388,2026-05-22 07:50:45,C00078,M0547,40609.0,QRIS,success,,REF64469811,C2M,2026-05-22 07:50:45,7,Friday,2026-05
T065556,2026-02-04 04:16:44,C00308,M0542,162211.0,QRIS,success,,REF92988243,C2M,2026-02-04 04:16:44,4,Wednesday,2026-02
T058189,2026-02-07 03:50:33,C00198,M0108,223709.0,EDC,success,,REF88227164,C2M,2026-02-07 03:50:33,3,Saturday,2026-02
T041700,2025-10-15 11:48:57,C01771,M0179,215521.0,transfer,success,,REF48549810,C2M,2025-10-15 11:48:57,11,Wednesday,2025-10
T059466,2025-09-28 05:55:38,C00019,M0026,339537.0,QRIS,success,,REF38131244,C2M,2025-09-28 05:55:38,5,Sunday,2025-09
T065716,2025-07-01 09:54:51,C00874,M0667,444152.0,QRIS,success,,REF76171255,C2M,2025-07-01 09:54:51,9,Tuesday,2025-07
T030841,2026-04-10 08:02:36,C01943,M0242,127653.0,unknown,success,,REF60970305,C2M,2026-04-10 08:02:36,8,Friday,2026-04
T017153,2026-02-23 19:00:18,C01094,M0700,87143.0,transfer,success,,REF21498685,C2M,2026-02-23 19:00:18,19,Monday,2026-02
T003159,2025-09-23 18:23:14,C00723,M0199,51177.0,transfer,success,,REF06294154,C2M,2025-09-23 18:23:14,18,Tuesday,2025-09
T067305,2025-09-25 14:19:23,C01221,M0453,153601.0,QRIS,success,,REF18186389,C2M,2025-09-25 14:19:23,14,Thursday,2025-09
T065937,2025-08-27 02:03:22,C00283,M0235,13404.0,EDC,success,,REF61680658,C2M,2025-08-27 02:03:22,2,Wednesday,2025-08
T058433,2025-11-02 21:57:15,C00371,M0224,13293.0,QRIS,success,,REF74262444,C2M,2025-11-02 21:57:15,21,Sunday,2025-11
T032688,2026-04-29 10:31:28,C01110,M0300,894861.0,transfer,success,,REF18168247,C2M,2026-04-29 10:31:28,10,Wednesday,2026-04
T052806,2026-05-03 22:21:56,C00474,M0038,430383.0,transfer,success,,REF74238889,C2M,2026-05-03 22:21:56,22,Sunday,2026-05
T070199,2026-03-25 07:35:27,C00078,M0454,232627.0,QRIS,success,,REF61733766,C2M,2026-03-25 07:35:27,7,Wednesday,2026-03
T033835,2025-08-19 17:39:27,C01770,M0205,756560.0,EDC,success,,REF69799969,C2M,2025-08-19 17:39:27,17,Tuesday,2025-08
T056665,2025-12-13 17:32:49,C00784,M0419,329448.0,EDC,success,,REF62627194,C2M,2025-12-13 17:32:49,17,Saturday,2025-12
T004574,2025-11-28 05:05:50,C01323,M0590,550079.0,QRIS,success,,REF34284088,C2M,2025-11-28 05:05:50,5,Friday,2025-11
T056004,2026-06-24 17:18:44,C00142,M0402,24608.0,transfer,success,,REF96979315,C2M,2026-06-24 17:18:44,17,Wednesday,2026-06
T000576,2025-10-15 19:31:14,C01636,M0056,401871.0,QRIS,success,,REF87172127,C2M,2025-10-15 19:31:14,19,Wednesday,2025-10
T046270,2026-01-13 23:01:11,C00984,M0562,78123.0,transfer,success,,REF59904393,C2M,2026-01-13 23:01:11,23,Tuesday,2026-01
T050616,2026-05-27 01:22:40,C01019,M0678,43864.0,QRIS,success,,REF58505876,C2M,2026-05-27 01:22:40,1,Wednesday,2026-05
T042809,2025-11-30 11:06:09,C00563,M0037,560211.0,EDC,success,,REF20727795,C2M,2025-11-30 11:06:09,11,Sunday,2025-11
T047509,2025-12-26 03:28:11,C00735,M0594,454894.0,EDC,success,,REF94207313,C2M,2025-12-26 03:28:11,3,Friday,2025-12
T039451,2025-12-12 13:10:48,C01054,M0033,565401.0,QRIS,success,,REF24815676,C2M,2025-12-12 13:10:48,13,Friday,2025-12
T046154,2026-01-17 09:27:39,C00383,M0526,176449.0,EDC,success,,REF73133153,C2M,2026-01-17 09:27:39,9,Saturday,2026-01
T038264,2026-06-06 04:28:09,C00687,M0477,348448.0,transfer,success,,REF91433041,C2M,2026-06-06 04:28:09,4,Saturday,2026-06
T062388,2025-11-07 06:03:44,C00183,M0229,170350.0,EDC,success,,REF42368778,C2M,2025-11-07 06:03:44,6,Friday,2025-11
T041007,2025-11-08 17:11:28,C00938,M0668,293370.0,EDC,success,,REF39247498,C2M,2025-11-08 17:11:28,17,Saturday,2025-11
T021192,2025-12-25 21:01:15,C01656,M0668,495410.0,transfer,success,,REF31250475,C2M,2025-12-25 21:01:15,21,Thursday,2025-12
T046653,2025-09-01 09:24:31,C01012,M0142,630135.0,QRIS,success,,REF74505512,C2M,2025-09-01 09:24:31,9,Monday,2025-09
T023860,2026-04-02 18:16:04,C00841,M0013,703927.0,transfer,success,,REF82447464,C2M,2026-04-02 18:16:04,18,Thursday,2026-04
T009094,2025-12-30 19:01:27,C01780,M0708,262186.0,EDC,success,,REF24428882,C2M,2025-12-30 19:01:27,19,Tuesday,2025-12
T025560,2025-10-09 00:35:10,C01800,M0237,647627.0,transfer,success,,REF29509048,C2M,2025-10-09 00:35:10,0,Thursday,2025-10
T041081,2025-09-10 06:39:17,C00770,M0333,472425.0,QRIS,success,,REF97168548,C2M,2025-09-10 06:39:17,6,Wednesday,2025-09
T065026,2026-04-10 19:10:54,C00417,M0542,40526.0,transfer,success,,REF56371053,C2M,2026-04-10 19:10:54,19,Friday,2026-04
T051572,2026-04-24 18:31:27,C00023,M0232,548317.0,QRIS,success,,REF90947094,C2M,2026-04-24 18:31:27,18,Friday,2026-04
T063800,2025-10-09 22:10:18,C00074,M0260,84775.0,EDC,success,,REF95937327,C2M,2025-10-09 22:10:18,22,Thursday,2025-10
T032666,2026-02-15 03:05:24,C00383,M0124,718976.0,transfer,success,,REF04676002,C2M,2026-02-15 03:05:24,3,Sunday,2026-02
T059235,2025-07-07 08:19:05,C00804,M0112,161058.0,EDC,success,,REF43784718,C2M,2025-07-07 08:19:05,8,Monday,2025-07
T054934,2025-08-12 09:53:21,C01521,M0191,20672.0,EDC,success,,REF59564665,C2M,2025-08-12 09:53:21,9,Tuesday,2025-08
T057401,2026-02-18 11:47:06,C01428,M0685,80065.0,EDC,success,,REF00785215,C2M,2026-02-18 11:47:06,11,Wednesday,2026-02
T055843,2025-07-13 17:39:20,C00402,M0206,142418.0,EDC,success,,REF07400072,C2M,2025-07-13 17:39:20,17,Sunday,2025-07
T034767,2026-06-25 03:19:51,C00646,M0227,562917.0,transfer,success,,REF42029361,C2M,2026-06-25 03:19:51,3,Thursday,2026-06
T054383,2025-10-31 18:55:03,C01992,M0268,174268.0,EDC,success,,REF66567933,C2M,2025-10-31 18:55:03,18,Friday,2025-10
T067194,2026-06-17 09:42:32,C00150,M0656,64143.0,QRIS,success,,REF53054747,C2M,2026-06-17 09:42:32,9,Wednesday,2026-06
T065143,2026-05-26 01:36:17,C00464,M0263,90150.0,EDC,success,,REF76339088,C2M,2026-05-26 01:36:17,1,Tuesday,2026-05
T010814,2026-03-02 00:49:57,C01273,M0554,369694.0,transfer,success,,REF17996465,C2M,2026-03-02 00:49:57,0,Monday,2026-03
T024680,2026-04-19 05:24:24,C01973,M0130,383219.0,transfer,success,,REF00121086,C2M,2026-04-19 05:24:24,5,Sunday,2026-04
T040742,2025-12-21 07:28:48,C00038,M0441,704312.0,transfer,success,,REF16313221,C2M,2025-12-21 07:28:48,7,Sunday,2025-12
T010938,2026-04-06 00:41:42,C01373,M0554,265697.0,QRIS,success,,REF69439224,C2M,2026-04-06 00:41:42,0,Monday,2026-04
T033678,2025-11-06 03:28:15,C01131,M0053,781026.0,transfer,success,,REF25961843,C2M,2025-11-06 03:28:15,3,Thursday,2025-11
T057072,2025-09-05 02:59:46,C01222,M0290,22008.0,QRIS,success,,REF70615122,C2M,2025-09-05 02:59:46,2,Friday,2025-09
T052556,2025-10-11 12:46:57,C00720,M0360,20160.0,unknown,success,,REF61003532,C2M,2025-10-11 12:46:57,12,Saturday,2025-10
T056410,2025-07-26 07:21:32,C00901,M0224,15430.0,EDC,success,,REF01791409,C2M,2025-07-26 07:21:32,7,Saturday,2025-07
T007124,2026-06-20 22:33:31,C00855,M0399,709947.0,transfer,success,,REF81484513,C2M,2026-06-20 22:33:31,22,Saturday,2026-06
T009838,2026-06-04 21:38:04,C00501,M0300,130105.0,transfer,success,,REF18098800,C2M,2026-06-04 21:38:04,21,Thursday,2026-06
T064238,2025-11-21 07:47:22,C01858,M0395,217576.0,QRIS,success,,REF23862431,C2M,2025-11-21 07:47:22,7,Friday,2025-11
T063214,2026-06-04 05:11:01,C01633,M0260,63113.0,EDC,success,,REF46373818,C2M,2026-06-04 05:11:01,5,Thursday,2026-06
T049146,2025-08-19 00:46:17,C01407,M0687,210009.0,QRIS,success,,REF04681038,C2M,2025-08-19 00:46:17,0,Tuesday,2025-08
T042628,2025-11-30 03:10:27,C01686,M0613,128546.0,EDC,success,,REF49693282,C2M,2025-11-30 03:10:27,3,Sunday,2025-11
T065721,2026-06-22 02:13:58,C00052,M0286,91518.0,transfer,success,,REF94248693,C2M,2026-06-22 02:13:58,2,Monday,2026-06
T066581,2025-07-25 11:09:23,C01756,M0366,34171.0,QRIS,success,,REF60212562,C2M,2025-07-25 11:09:23,11,Friday,2025-07
T018006,2026-04-12 14:12:49,C00093,M0577,969434.0,QRIS,success,,REF16620011,C2M,2026-04-12 14:12:49,14,Sunday,2026-04
T068144,2026-03-07 09:57:44,C01309,M0608,150020.0,QRIS,success,,REF45919278,C2M,2026-03-07 09:57:44,9,Saturday,2026-03
T026996,2025-08-03 04:14:08,C01610,M0690,502008.0,transfer,success,,REF69674108,C2M,2025-08-03 04:14:08,4,Sunday,2025-08
T024483,2025-11-13 18:14:26,C01591,M0390,576362.0,EDC,success,,REF73733940,C2M,2025-11-13 18:14:26,18,Thursday,2025-11
T019404,2026-05-05 11:22:58,C01460,M0376,652219.0,transfer,success,,REF87525208,C2M,2026-05-05 11:22:58,11,Tuesday,2026-05
T045460,2025-11-02 00:24:48,C01221,M0574,14979.0,QRIS,success,,REF57149871,C2M,2025-11-02 00:24:48,0,Sunday,2025-11
T053429,2026-06-27 19:32:21,C00454,M0036,136432.0,QRIS,success,,REF67767653,C2M,2026-06-27 19:32:21,19,Saturday,2026-06
T050805,2025-09-25 13:06:45,C00666,M0707,170141.0,transfer,success,,REF47676585,C2M,2025-09-25 13:06:45,13,Thursday,2025-09
T007952,2025-07-11 21:17:07,C01789,M0124,610527.0,QRIS,success,,REF43116810,C2M,2025-07-11 21:17:07,21,Friday,2025-07
T015135,2025-09-29 14:50:10,C01821,M0460,776321.0,transfer,success,,REF14710153,C2M,2025-09-29 14:50:10,14,Monday,2025-09
T032829,2025-09-10 04:02:06,C01950,M0532,93408.0,transfer,success,,REF74786458,C2M,2025-09-10 04:02:06,4,Wednesday,2025-09
T068280,2025-08-08 06:49:27,C01101,M0145,23578.0,transfer,success,,REF15955002,C2M,2025-08-08 06:49:27,6,Friday,2025-08
T061220,2025-11-25 12:40:23,C01698,M0041,348289.0,transfer,success,,REF93912107,C2M,2025-11-25 12:40:23,12,Tuesday,2025-11
T010483,2025-10-30 09:03:04,C01623,M0425,577255.0,transfer,success,,REF79876287,C2M,2025-10-30 09:03:04,9,Thursday,2025-10
T002157,2026-02-02 16:07:50,C00005,M0274,732182.0,transfer,success,,REF60349337,C2M,2026-02-02 16:07:50,16,Monday,2026-02
T052647,2025-07-27 10:49:01,C00572,M0132,232787.0,QRIS,success,,REF19046137,C2M,2025-07-27 10:49:01,10,Sunday,2025-07
T040841,2026-02-10 08:50:40,C00496,M0378,294736.0,EDC,success,,REF37020126,C2M,2026-02-10 08:50:40,8,Tuesday,2026-02
T063114,2025-12-07 00:42:49,C01961,M0217,72750.0,EDC,success,,REF34133154,C2M,2025-12-07 00:42:49,0,Sunday,2025-12
T062436,2025-10-28 23:41:23,C01227,M0005,42343.0,transfer,success,,REF01178383,C2M,2025-10-28 23:41:23,23,Tuesday,2025-10
T060178,2026-02-13 00:19:06,C01005,M0301,18528.0,QRIS,success,,REF15076766,C2M,2026-02-13 00:19:06,0,Friday,2026-02
T007861,2026-01-12 17:08:34,C01306,M0554,288662.0,transfer,success,,REF33984851,C2M,2026-01-12 17:08:34,17,Monday,2026-01
T039355,2026-01-30 16:29:38,C01758,M0167,723700.0,transfer,success,,REF17074549,C2M,2026-01-30 16:29:38,16,Friday,2026-01
T010824,2025-12-19 22:41:01,C01547,M0382,462411.0,QRIS,success,,REF22577456,C2M,2025-12-19 22:41:01,22,Friday,2025-12
T026865,2026-03-26 12:11:29,C00635,M0242,750663.0,QRIS,success,,REF29623379,C2M,2026-03-26 12:11:29,12,Thursday,2026-03
T053533,2025-12-17 07:45:36,C00443,M0426,425441.0,QRIS,success,,REF48005742,C2M,2025-12-17 07:45:36,7,Wednesday,2025-12
T047646,2025-10-22 00:33:36,C00450,M0635,28695.0,QRIS,success,,REF99653674,C2M,2025-10-22 00:33:36,0,Wednesday,2025-10
T030002,2025-12-16 07:52:39,C00563,M0124,958709.0,QRIS,success,,REF05927751,C2M,2025-12-16 07:52:39,7,Tuesday,2025-12
T058663,2025-07-03 03:05:34,C00014,M0256,63769.0,EDC,success,,REF99493046,C2M,2025-07-03 03:05:34,3,Thursday,2025-07
T045063,2025-08-04 09:44:59,C01386,M0286,148857.0,EDC,success,,REF01715273,C2M,2025-08-04 09:44:59,9,Monday,2025-08
T055816,2025-07-29 12:24:46,C01960,M0102,19367.0,EDC,success,,REF84630717,C2M,2025-07-29 12:24:46,12,Tuesday,2025-07
T057560,2026-02-16 09:31:02,C01795,M0341,434934.0,QRIS,success,,REF23248651,C2M,2026-02-16 09:31:02,9,Monday,2026-02
T046300,2026-03-15 09:22:21,C00099,M0166,55001.0,EDC,success,,REF21459443,C2M,2026-03-15 09:22:21,9,Sunday,2026-03
T061496,2026-01-02 17:00:04,C00600,M0267,29609.0,EDC,success,,REF84164296,C2M,2026-01-02 17:00:04,17,Friday,2026-01
T026611,2025-11-16 18:37:04,C01914,M0227,730773.0,QRIS,success,,REF76178325,C2M,2025-11-16 18:37:04,18,Sunday,2025-11
T043982,2025-09-01 12:29:11,C00145,M0684,49397.0,QRIS,success,,REF27959630,C2M,2025-09-01 12:29:11,12,Monday,2025-09
T029925,2025-11-24 22:40:24,C01588,M0226,448560.0,transfer,success,,REF44710392,C2M,2025-11-24 22:40:24,22,Monday,2025-11
T057443,2025-12-06 22:22:20,C00698,M0499,637202.0,QRIS,success,,REF76799137,C2M,2025-12-06 22:22:20,22,Saturday,2025-12
T022536,2026-02-20 19:40:43,C01627,M0403,160213.0,transfer,success,,REF92697508,C2M,2026-02-20 19:40:43,19,Friday,2026-02
T068733,2026-03-25 17:41:17,C01786,M0152,154397.0,EDC,success,,REF69726528,C2M,2026-03-25 17:41:17,17,Wednesday,2026-03
T013369,2025-12-08 22:21:23,C00429,M0124,263902.0,transfer,success,,REF97000488,C2M,2025-12-08 22:21:23,22,Monday,2025-12
T053659,2026-03-07 05:56:56,C01554,M0699,160997.0,EDC,success,,REF64406876,C2M,2026-03-07 05:56:56,5,Saturday,2026-03
T020343,2026-06-20 17:17:29,C01389,M0053,268204.0,transfer,success,,REF40085105,C2M,2026-06-20 17:17:29,17,Saturday,2026-06
T047312,2026-03-28 22:14:27,C01027,M0589,625339.0,transfer,success,,REF37137369,C2M,2026-03-28 22:14:27,22,Saturday,2026-03
T066377,2025-07-12 12:30:22,C00934,M0162,13267.0,EDC,success,,REF56102582,C2M,2025-07-12 12:30:22,12,Saturday,2025-07
T043449,2025-09-25 12:24:28,C01427,M0030,304712.0,QRIS,success,,REF58476084,C2M,2025-09-25 12:24:28,12,Thursday,2025-09
T058203,2025-08-30 02:40:06,C00861,M0266,24011.0,EDC,success,,REF42036740,C2M,2025-08-30 02:40:06,2,Saturday,2025-08
T043708,2026-01-09 06:52:10,C00978,M0691,12218.0,transfer,success,,REF26457679,C2M,2026-01-09 06:52:10,6,Friday,2026-01
T063203,2025-08-27 15:52:55,C00615,M0524,32492.0,QRIS,success,,REF96342108,C2M,2025-08-27 15:52:55,15,Wednesday,2025-08
T055277,2025-07-11 19:05:13,C01897,M0158,43972.0,QRIS,success,,REF09426310,C2M,2025-07-11 19:05:13,19,Friday,2025-07
T069277,2025-11-15 10:04:13,C00372,M0474,98967.0,QRIS,success,,REF98748236,C2M,2025-11-15 10:04:13,10,Saturday,2025-11
T031647,2025-11-11 21:53:01,C00285,M0141,483324.0,transfer,success,,REF73799345,C2M,2025-11-11 21:53:01,21,Tuesday,2025-11
T059645,2026-05-09 12:13:41,C00168,M0678,451304.0,EDC,success,,REF01141415,C2M,2026-05-09 12:13:41,12,Saturday,2026-05
T018739,2025-07-08 18:41:45,C00092,M0528,145093.0,transfer,success,,REF23854005,C2M,2025-07-08 18:41:45,18,Tuesday,2025-07
T010722,2025-09-14 19:17:23,C01632,M0477,602614.0,transfer,success,,REF12407448,C2M,2025-09-14 19:17:23,19,Sunday,2025-09
T044982,2025-08-05 20:14:30,C00668,M0474,20460.0,QRIS,success,,REF62154320,C2M,2025-08-05 20:14:30,20,Tuesday,2025-08
T010595,2025-08-17 05:25:45,C01782,M0704,284217.0,transfer,success,,REF71484966,C2M,2025-08-17 05:25:45,5,Sunday,2025-08
T008566,2025-10-08 20:11:20,C01419,M0528,417666.0,QRIS,success,,REF42205371,C2M,2025-10-08 20:11:20,20,Wednesday,2025-10
T050581,2026-06-29 20:20:45,C01965,M0681,291192.0,EDC,success,,REF50988206,C2M,2026-06-29 20:20:45,20,Monday,2026-06
T065446,2026-04-26 22:31:30,C01354,M0098,87047.0,QRIS,success,,REF17491933,C2M,2026-04-26 22:31:30,22,Sunday,2026-04
T046786,2025-10-18 15:02:03,C00823,M0343,45297.0,transfer,success,,REF83225050,C2M,2025-10-18 15:02:03,15,Saturday,2025-10
T014437,2026-06-06 19:39:23,C01502,M0460,176516.0,transfer,success,,REF96001843,C2M,2026-06-06 19:39:23,19,Saturday,2026-06
