merchant_id,observed_qris_amount,observed_edc_amount,gross_qris_mdr_period,gross_edc_mdr_period,observation_months,monthly_gross_qris_mdr,monthly_gross_edc_mdr,monthly_net_qris_fbi,monthly_net_edc_fbi,monthly_net_total_fbi
M0187,396571408.28,1036418673.76,2775999.85796,9575219.073735,12,231333.32149666667,797934.9228112501,196633.32327216666,678244.6843895626,874878.0076617292
M0186,347830093.56,302440249.57,2434810.65492,1227089.505095,12,202900.88791000002,102257.45875791665,172465.75472350002,86918.83994422916,259384.59466772916
M0185,424072360.93,358216960.75,2968506.52651,2466080.729225,12,247375.54387583336,205506.72743541666,210269.21229445835,174680.71832010415,384949.9306145625
M0181,14465304.66,6857151.43,24354.764460000002,48069.539585,12,2029.5637050000003,4005.7949654166664,1725.1291492500002,3404.925720604166,5130.054869854166
M0212,8179971.640000001,4243583.59,19905.3195,25980.461035,12,1658.7766250000002,2165.0384195833335,1409.9601312500001,1840.2826566458334,3250.2427878958333
M0549,249156867.73,446387019.65,1744098.07411,2480502.801875,12,145341.50617583332,206708.56682291665,123540.28024945832,175702.28179947915,299242.5620489375
M0580,461407384.62,2617005392.62,3229851.69234,26572847.447895,12,269154.307695,2214403.95399125,228781.16154075,1882243.3608925627,2111024.5224333126
M0576,470649919.38,1152896126.77,3294549.43566,9607061.0538,12,274545.786305,800588.42115,233363.91835925,680500.1579774999,913864.0763367498
M0575,13488120.66,9143214.76,23990.41644,49166.67813,12,1999.20137,4097.2231775,1699.3211645,3482.639700875,5181.960865375
M0574,328691364.57,1162716918.51,2300839.55199,11894070.090305,12,191736.62933250002,991172.5075254167,162976.13493262502,842496.6313966041,1005472.7663292291
M0569,336406784.92,375096703.79,2354847.49444,3466988.40749,12,196237.29120333333,288915.7006241667,166801.69752283333,245578.34553054167,412380.043053375
M0173,823954771.48,1979394558.11,5767683.40036,18698820.161515,12,480640.2833633334,1558235.0134595835,408544.24085883336,1324499.761440646,1733044.0022994792
M0171,13660080.379999999,5214447.9399999995,25496.40555,23416.723285,12,2124.7004625,1951.3936070833333,1805.995393125,1658.6845660208332,3464.679959145833
M0170,707320900.94,2008578846.02,4951246.30658,13541796.32299,12,412603.8588816666,1128483.0269158334,350713.2800494166,959210.5728784583,1309923.8529278748
M0168,359596563.17,342920979.74,2517175.94219,1813181.871885,12,209764.66184916664,151098.48932375,178299.96257179164,128433.71592518748,306733.6784969791
M0195,262992353.1,278705583.09000003,1840946.4717,1324050.938505,12,153412.20597500002,110337.57820875,130400.37507875002,93786.94147743749,224187.31655618752
M0194,464692735.16,310260725.11,3252849.14612,2142704.36484,12,271070.7621766667,178558.69707,230410.1478501667,151774.8925095,382185.0403596667
M0160,6299863.7700000005,6210883.88,7164.44145,107470.32745499999,12,597.0367875000001,8955.86062125,507.481269375,7612.4815280625,8119.9627974375
M0158,504139127.21,873003901.93,3528973.89047,4869477.01653,12,294081.1575391667,405789.75137749995,249968.98390829167,344921.28867087496,594890.2725791666
M0156,3835910.47,3804197.93,3736.10982,18916.875685,12,311.342485,1576.4063070833333,264.64111225,1339.9453610208334,1604.5864732708333
M0155,452131647.19,431602825.14,3164921.53033,3130855.1236650003,12,263743.46086083335,260904.59363875003,224181.94173170833,221768.90459293753,445950.84632464586
M0151,498964048.35,1142218977.29,3492748.33845,6742386.2498,12,291062.3615375,561865.5208166667,247403.007306875,477585.6926941666,724988.7000010416
M0150,644940919.95,501057843.86,4514586.43965,2603256.502715,12,376215.5366375,216938.04189291666,319783.206141875,184397.33560897916,504180.5417508542
M0180,408591068.39,558685699.09,2860137.47873,4103890.536775,12,238344.78989416666,341990.87806458335,202593.07141004165,290692.2463548958,493285.31776493747
M0178,534635854.48,966405684.95,3742450.98136,5480871.056635,12,311870.9151133333,456739.2547195833,265090.27784633334,388228.3665116458,653318.6443579791
M0565,314074270.43,310508929.75,2198519.89301,4666484.191310001,12,183209.9910841667,388873.6826091667,155728.49242154168,330542.6302177917,486271.12263933336
M0596,191776157.4,309663977.97,1342433.1017999998,1644398.19864,12,111869.42514999998,137033.18322,95089.01137749998,116478.205737,211567.21711449997
M0145,678374136.37,1741712990.85,4748618.95459,14755938.99809,12,395718.24621583335,1229661.5831741667,336360.50928345835,1045212.3456980417,1381572.8549815002
M0142,551653803.86,924125131.42,3861576.62702,6894509.216775,12,321798.05225166667,574542.43473125,273528.34441391664,488361.06952156255,761889.4139354792
M0141,279496839.51,265197752.25,1956477.87657,2049990.8701,12,163039.82304750002,170832.57250833334,138583.849590375,145207.68663208332,283791.53622245835
M0140,280906281.01,317126834.78,1966343.96707,2439948.758735,12,163861.99725583332,203329.0632279167,139282.69766745833,172829.7037437292,312112.4014111875
M0139,20209740.07,7331645.31,39623.72661,36553.2294,12,3301.9772175,3046.10245,2806.6806348749997,2589.1870824999996,5395.867717374999
M0164,514147917.32,1135479792.75,3599035.42124,9335257.43892,12,299919.6184366667,777938.11991,254931.67567116665,661247.4019235,916179.0775946666
M0607,497950954.71999997,2324076666.18,3485656.68304,14149293.64492,12,290471.3902533333,1179107.8037433333,246900.6817153333,1002241.6331818333,1249142.3148971666
M0606,328285623.59,360699513.36,2297999.36513,3157045.54182,12,191499.94709416665,263087.128485,162774.95503004166,223624.05921225,386399.0142422917
M0605,414873590.71,300836707.35,2904115.13497,3188911.40188,12,242009.59458083333,265742.6168233333,205708.15539370832,225881.22429983332,431589.3796935417
M0601,484823976.46,1167990644.47,3393767.8352200002,10205068.65007,12,282813.98626833333,850422.3875058334,240391.88832808333,722859.0293799584,963250.9177080417
M0598,399482474.68,359107505.28000003,2796377.32276,2034442.0986900001,12,233031.44356333333,169536.8415575,198076.72702883332,144106.315323875,342183.0423527083
M0128,261362932.07,337946862.99,1829540.52449,1567023.2596149999,12,152461.71037416667,130585.27163458332,129592.45381804166,110997.48088939581,240589.93470743747
M0127,10241670.39,3098061.65,20244.93966,23143.38267,12,1687.078305,1928.6152224999998,1434.01655925,1639.3229391249997,3073.3394983749995
M0125,334991333.71999997,563600826.36,2344939.33604,3407092.5278849998,12,195411.61133666665,283924.37732375,166099.86963616667,241335.72072518748,407435.5903613542
M0122,264331974.26,371038579.08,1850323.81982,3304979.759445,12,154193.65165166667,275414.97995375,131064.60390391666,234102.73296068748,365167.33686460415
M0121,429106329.07,231210904.89,3003744.30349,1153073.62171,12,250312.02529083332,96089.46847583335,212765.22149720832,81676.04820445835,294441.26970166666
M0119,235904471.99,282834811.96999997,1651331.3039300002,1060365.80484,12,137610.94199416667,88363.81707,116969.30069504166,75109.2445095,192078.54520454165
M0118,7507958.54,1231207.24,10268.15427,5946.537585000001,12,855.6795225000001,495.5447987500001,727.327594125,421.2130789375001,1148.5406730625
M0117,416874132.18,548187016.87,2918118.92526,3970600.543815,12,243176.577105,330883.37865125,206700.09053925,281250.8718535625,487950.9623928125
M0147,9644686.11,5691335.6899999995,5129.79306,50075.82147,12,427.482755,4172.9851225,363.36034175,3547.037354125,3910.397695875
M0110,10028268.47,433787.23000000004,17787.36294,650.6808450000001,12,1482.280245,54.22340375000001,1259.93820825,46.08989318750001,1306.0281014374998
M0107,331787761.26,231558649.02,2322514.32882,1440051.75742,12,193542.860735,120004.31311833333,164511.43162475,102003.66615058333,266515.0977753333
M0105,9393313.92,9260056.29,10724.93355,85445.685725,12,893.7444624999999,7120.473810416667,759.6827931249999,6052.402738854167,6812.085531979167
M0102,294861298.31,172003773.17,2064029.0881700001,1572093.08082,12,172002.42401416667,131007.756735,146202.06041204167,111356.59322475,257558.65363679169
M0627,261903057.64,983502507.67,1833321.40348,5085279.84123,12,152776.78362333335,423773.32010250003,129860.26607983334,360207.32208712504,490067.58816695836
M0625,241285800.67,275581092.69,1689000.60469,1507599.83311,12,140750.05039083332,125633.31942583334,119637.54283220832,106788.32151195833,226425.86434416665
M0624,471659559.58,2222390255.64,3301616.91706,18251000.692840002,12,275134.74308833334,1520916.7244033336,233864.53162508333,1292779.2157428334,1526643.7473679169
M0623,236372347.25,769076855.53,1654606.43075,4554939.82865,12,137883.86922916668,379578.3190541666,117201.28884479168,322641.5711960416,439842.86004083324
M0621,375959893.86,189218781.75,2631719.25702,1221189.62158,12,219309.938085,101765.80179833334,186413.44737225,86500.93152858334,272914.3789008333
M0620,329235272.7,1022193940.51,2304646.9089,5000365.017225,12,192053.909075,416697.08476875,163245.82271375,354192.5220534375,517438.3447671875
M0619,312773066.88,511283692.64,2189411.46816,3462958.53464,12,182450.95568,288579.8778866667,155083.312328,245292.89620366666,400376.20853166666
M0615,361415883.2,281029574.15,2529911.1824000003,1076016.787375,12,210825.93186666668,89668.06561458333,179202.04208666668,76217.85577239584,255419.89785906253
M0100,267868704.78,442502884.5,1875080.93346,4163217.61309,12,156256.744455,346934.8010908333,132818.23278675,294894.5809272083,427712.8137139583
M0096,14385363.81,5713219.640000001,22740.61638,28981.617980000003,12,1895.051365,2415.1348316666667,1610.79366025,2052.8646069166666,3663.6582671666665
M0094,13182337.58,3892547.91,17500.60725,7794.24726,12,1458.3839375,649.520605,1239.626346875,552.09251425,1791.718861125
M0093,5355360.4,5909876.95,8138.0373,65992.45800500001,12,678.169775,5499.371500416667,576.44430875,4674.465775354167,5250.910084104167
M0092,229810193.18,314218180.28,1608671.35226,2717586.98183,12,134055.94602166666,226465.58181916666,113947.55411841667,192495.74454629165,306443.29866470833
M0091,348124932.98,309613956.79,2436874.53086,1650010.2803600002,12,203072.87757166664,137500.85669666668,172611.94593591665,116875.72819216667,289487.67412808334
M0089,489601611.8,319633799.59,3427211.2826,2085269.06859,12,285600.94021666667,173772.4223825,242760.79918416665,147706.559025125,390467.35820929165
M0087,15086621.69,7074255.0200000005,22998.9447,41206.88936,12,1916.578725,3433.9074466666666,1629.09191625,2918.8213296666663,4547.913245916667
M0086,22449405.63,9648364.48,34527.6714,79009.97876,12,2877.30595,6584.164896666666,2445.7100575,5596.540162166666,8042.250219666666
M0116,6370688.94,496916.7,12467.07819,745.37505,12,1038.9231825,62.1145875,883.0847051249999,52.797399375,935.8821045
M0613,303958312.51,1043198645.8,2127708.18757,8573030.51609,12,177309.01563083334,714419.2096741666,150712.66328620832,607256.3282230416,757968.9915092499
M0643,481483617.84000003,638038309.22,3370385.32488,5540398.63066,12,280865.44374,461699.8858883334,238735.627179,392444.9030050834,631180.5301840834
M0638,364961655.32,345518067.67,2554731.5872400003,3433171.870775,12,212894.2989366667,286097.6558979167,180960.1540961667,243183.00751322918,424143.1616093959
M0631,225757992.49,474550896.36,1580305.94743,3532073.07696,12,131692.16228583333,294339.42308000004,111938.33794295833,250188.509618,362126.84756095835
M0630,301031000.46,247980889.68,2107217.00322,1740333.374785,12,175601.416935,145027.78123208333,149261.20439474998,123273.61404727084,272534.8184420208
M0078,12941010.18,6933672.8,20592.44628,17556.400775000002,12,1716.03719,1463.033397916667,1458.6316115,1243.5783882291669,2702.209999729167
M0072,12785650.26,6953215.11,15516.71349,62413.983875,12,1293.0594575,5201.165322916667,1099.100538875,4420.990524479167,5520.091063354167
M0070,573820719.81,576187618.42,4016745.03867,3447238.729785,12,334728.75322250003,287269.89414875,284519.44023912505,244179.4100264375,528698.8502655625
M0056,491246490.09000003,478443752.1,3438725.4306300003,1966103.1095,12,286560.4525525,163841.92579166667,243576.384669625,139265.63692291666,382842.02159254166
M0055,18451836.28,3503905.87,32328.3744,10295.502265,12,2694.0312,857.9585220833333,2289.92652,729.2647437708332,3019.1912637708333
M0046,12206529.690000001,3964061.5700000003,22234.2369,10509.962065,12,1852.853075,875.8301720833333,1574.92511375,744.4556462708333,2319.3807600208333
M0044,12090289.69,9382201.24,12699.080820000001,69476.485625,12,1058.2567350000002,5789.7071354166665,899.5182247500001,4921.251065104167,5820.769289854166
M0039,318489594.83,273632210.35,2229427.16381,1759479.24255,12,185785.59698416665,146623.2702125,157917.75743654164,124629.779680625,282547.5371171666
M0038,5833324.609999999,6603589.12,7195.77747,70156.12651500001,12,599.6481225,5846.343876250001,509.70090412499997,4969.392294812501,5479.093198937501
M0660,229921755.59,758933478.02,1609452.28913,6025476.46844,12,134121.02409416667,502123.0390366667,114002.87048004166,426804.5831811667,540807.4536612083
M0658,380513587.73,646569574.14,2663595.11411,4990697.25678,12,221966.25950916667,415891.43806500005,188671.32058279167,353507.72235525004,542179.0429380417
M0656,351523033.67,471431598.64,2460661.23569,3565225.61288,12,205055.10297416666,297102.1344066667,174296.83752804165,252536.81424566667,426833.6517737083
M0655,349976639.02,2362171022.85,2449836.47314,21385932.17754,12,204153.03942833332,1782161.014795,173530.08351408332,1514836.8625757499,1688366.9460898333
M0651,10647981.54,4108650.39,20417.34363,6162.975585,12,1701.4453025,513.58129875,1446.228507125,436.5441039375,1882.7726110625001
M0650,308664573.93,1320169999.61,2160652.01751,9741603.616125,12,180054.3347925,811800.3013437501,153046.184573625,690030.2561421875,843076.4407158125
M0648,413410749.52,1463151345.32,2893875.24664,8627812.582705,12,241156.27055333334,718984.3818920833,204982.82997033332,611136.7246082708,816119.5545786042
M0647,5071194.77,6270987.03,4848.65079,17878.32966,12,404.05423249999996,1489.860805,343.44609762499994,1266.38168425,1609.827781875
M0646,492732433.31,2344815340.63,3449127.03317,13885807.767595,12,287427.2527641667,1157150.6472995833,244313.16484954167,983578.0502046457,1227891.2150541875
M0678,6460165.34,1810065.1,7853.96856,30240.68969,12,654.49738,2520.0574741666665,556.322773,2142.0488530416665,2698.3716260416663
M0034,572562190.87,765073919.93,4007935.33609,2987240.9848,12,333994.6113408333,248936.74873333334,283895.4196397083,211596.23642333332,495491.65606304165
M0032,608458719.92,574151233.74,4259211.03944,2959125.6433,12,354934.2532866667,246593.80360833334,301694.11529366666,209604.73306708335,511298.84836075
M0031,360116276.76,1027057391.9,2520813.93732,6268827.9598550005,12,210067.82811,522402.3299879167,178557.65389349998,444041.98048972915,622599.6343832291
M0030,396471737.03,367882945.68,2775302.15921,2985543.54916,12,231275.1799341667,248795.29576333333,196583.90294404168,211476.00139883332,408059.904342875
M0029,9558748.85,3239248.46,12116.67558,21936.064515,12,1009.7229649999999,1828.00537625,858.2645202499999,1553.8045698125,2412.0690900625
M0026,9583401.91,4395106.17,17028.52497,21623.150569999998,12,1419.0437474999999,1801.9292141666665,1206.187185375,1531.6398320416665,2737.8270174166664
M0025,14265578.14,1971489.6,21241.98915,8056.57366,12,1770.1657625,671.3811383333333,1504.640898125,570.6739675833333,2075.314865708333
M0023,277109793.86,283089192.5,1939768.5570200002,1534633.78875,12,161647.37975166668,127886.1490625,137400.27278891669,108703.226703125,246103.49949204168
M0004,268563023.78,264711209.82,1879941.16646,2009041.9029050001,12,156661.76387166666,167420.1585754167,133162.49929091666,142307.1347891042,275469.6340800208
M0707,333259595.2,239479960.77,2332817.1664,1245020.5198150002,12,194401.43053333333,103751.70998458336,165241.21595333333,88188.95348689586,253430.1694402292
M0705,8547881.72,5089786.2,16218.890309999999,65868.95562000001,12,1351.5741925,5489.079635000001,1148.838063625,4665.71768975,5814.555753375
M0704,371017018.96000004,334801941.79,2597119.13272,2625234.757535,12,216426.59439333333,218769.56312791666,183962.6052343333,185954.12865872914,369916.73389306245
M0702,463001521.64,382586700.83,3241010.65148,5030728.15572,12,270084.2209566667,419227.34631,229571.58781316667,356343.2443635,585914.8321766667
M0700,476910097.74,424763844.62,3338370.6841800003,2702362.81593,12,278197.557015,225196.9013275,236467.92346275,191417.366128375,427885.289591125
M0699,431666452.04,424690437.89,3021665.16428,3113658.9255750002,12,251805.43035666668,259471.57713125003,214034.61580316667,220550.8405615625,434585.4563647292
M0001,496243949.45,1339477528.09,3473707.64615,9054749.56239,12,289475.63717916666,754562.4635325,246054.29160229166,641378.094002625,887432.3856049166
M0536,7457423.32,3895937.7399999998,10784.0808,16317.25167,12,898.6734,1359.7709725,763.87239,1155.805326625,1919.677716625
M0453,436663754.6,358229811.25,3056646.2822,2490884.743575,12,254720.52351666664,207573.72863125,216512.44498916663,176437.6693365625,392950.11432572914
M0428,382126255.44,332000332.84000003,2674883.78808,2942728.711835,12,222906.98234,245227.3926529167,189470.93498899997,208443.28375497917,397914.2187439791
M0409,14715406.42,8066709.79,15070.62534,21794.561595000003,12,1255.8854450000001,1816.2134662500002,1067.50262825,1543.7814463125,2611.2840745625
M0415,7953803.6,4408705.31,12308.72814,52285.53736000001,12,1025.727345,4357.128113333334,871.86824325,3703.558896333334,4575.427139583334
M0402,286244211.05,181053755.08,2003709.47735,1022900.86291,12,166975.78977916666,85241.73857583334,141929.42131229167,72455.47778945834,214384.89910175
M0377,361029829.63,292127246.5,2527208.80741,2644236.10737,12,210600.73395083332,220353.0089475,179010.62385820833,187300.05760537498,366310.6814635833
M0329,14313836.52,9708611.9,24112.658730000003,88792.81661,12,2009.3882275000003,7399.4013841666665,1707.9799933750003,6289.491176541666,7997.471169916666
M0322,454236775.37,401075295.86,3179657.42759,3167137.1964450004,12,264971.45229916665,263928.09970375005,225225.73445429164,224338.88474818753,449564.61920247914
M0265,735700365.39,2271625338.89,5149902.5577300005,23254004.587915,12,429158.54647750006,1937833.7156595832,364784.76450587506,1647158.6583106457,2011943.4228165208
M0247,504128328.52,378183557.73,3528898.29964,3940387.73604,12,294074.85830333334,328365.64467,249963.62955783334,279110.7979695,529074.4275273334
M0235,320607316.31,892589889.0,2244251.21417,9366941.39825,12,187020.93451416667,780578.4498541667,158967.79433704168,663491.6823760417,822459.4767130833
M0162,593563685.54,1164512124.17,4154945.79878,7830002.414925,12,346245.4832316667,652500.2012437499,294308.66074691666,554625.1710571875,848933.8318041041
M0131,385549475.83,265441121.65,2698846.33081,1912039.266535,12,224903.86090083336,159336.60554458332,191168.28176570835,135436.11471289583,326604.3964786042
M0098,484501646.53000003,527890934.40999997,3391511.52571,3466097.22256,12,282625.96047583333,288841.43521333335,240232.0664044583,245515.21993133333,485747.28633579164
M0057,427788032.40000004,917900723.01,2994516.2268000003,7180073.89249,12,249543.01890000002,598339.4910408334,212111.56606500002,508588.5673847084,720700.1334497083
M0049,331230229.96,425117666.36,2318611.60972,2729956.0570900002,12,193217.63414333333,227496.33809083336,164234.98902183332,193371.88737720836,357606.8763990417
