trx_id,timestamp,source_id,target_id,amount,channel,status,description,ref_number,trx_type,timestamp_dt,hour,day_of_week,month
T022886,2026-05-25 20:13:20,M0574,M0570,984873.0,transfer,success,Pelunasan,REF39249745,M2M,2026-05-25 20:13:20,20,Monday,2026-05
T017150,2026-06-20 18:48:00,M0293,M0272,1600096.0,EDC,success,Payment invoice,REF25238440,M2M,2026-06-20 18:48:00,18,Saturday,2026-06
T029551,2026-01-12 06:27:00,M0060,M0203,768659.0,transfer,success,,REF42942621,M2M,2026-01-12 06:27:00,6,Monday,2026-01
T002442,2025-11-06 08:40:49,M0687,M0700,14733873.0,QRIS,success,,REF30198548,M2M,2025-11-06 08:40:49,8,Thursday,2025-11
T032709,2026-06-20 00:21:54,M0626,M0625,13330920.0,QRIS,success,,REF25410775,M2M,2026-06-20 00:21:54,0,Saturday,2026-06
T006349,2025-07-29 17:40:57,M0273,M0227,1247680.0,EDC,success,Payment invoice,REF18064464,M2M,2025-07-29 17:40:57,17,Tuesday,2025-07
T033202,2026-03-05 19:45:43,M0246,M0274,20886760.0,QRIS,success,,REF48811366,M2M,2026-03-05 19:45:43,19,Thursday,2026-03
T029872,2026-02-23 15:25:51,M0421,M0443,14951376.0,transfer,success,Bayar supplier,REF47961515,M2M,2026-02-23 15:25:51,15,Monday,2026-02
T020819,2026-05-22 03:40:21,M0419,M0413,10646946.0,EDC,success,Pembelian stok,REF67114444,M2M,2026-05-22 03:40:21,3,Friday,2026-05
T018748,2026-01-20 19:08:24,M0643,M0690,9458039.0,transfer,success,Pembelian stok,REF86847643,M2M,2026-01-20 19:08:24,19,Tuesday,2026-01
T041138,2026-02-09 03:32:56,M0209,M0053,974493.0,transfer,success,Pembelian stok,REF97875753,M2M,2026-02-09 03:32:56,3,Monday,2026-02
T004053,2025-08-19 11:57:11,M0182,M0174,923739.0,QRIS,success,Bayar supplier,REF39143766,M2M,2025-08-19 11:57:11,11,Tuesday,2025-08
T034711,2026-02-17 20:50:55,M0213,M0320,9739042.0,transfer,success,Transfer pembayaran,REF79956186,M2M,2026-02-17 20:50:55,20,Tuesday,2026-02
T040000,2025-12-07 21:28:14,M0356,M0468,1077725.0,transfer,success,Pembelian stok,REF84450950,M2M,2025-12-07 21:28:14,21,Sunday,2025-12
T025562,2025-11-13 15:20:16,M0283,M0274,2643678.0,transfer,success,DP pembelian,REF03355009,M2M,2025-11-13 15:20:16,15,Thursday,2025-11
T014445,2025-08-10 04:47:41,M0667,M0632,1979668.0,transfer,success,Bayar tagihan,REF55339709,M2M,2025-08-10 04:47:41,4,Sunday,2025-08
T036689,2025-11-24 02:04:25,M0087,M0195,17649348.0,transfer,success,DP pembelian,REF26989541,M2M,2025-11-24 02:04:25,2,Monday,2025-11
T005848,2025-10-08 04:13:38,M0598,M0690,2628577.0,QRIS,success,Bayar tagihan,REF23510477,M2M,2025-10-08 04:13:38,4,Wednesday,2025-10
T027627,2026-05-27 14:49:03,M0574,M0504,651883.0,QRIS,success,Bayar supplier,REF88846473,M2M,2026-05-27 14:49:03,14,Wednesday,2026-05
T010510,2025-11-19 09:45:15,M0209,M0124,1580965.0,transfer,success,,REF31546571,M2M,2025-11-19 09:45:15,9,Wednesday,2025-11
T015399,2026-03-27 23:56:45,M0203,M0147,412298.0,EDC,success,Payment invoice,REF98621217,M2M,2026-03-27 23:56:45,23,Friday,2026-03
T034443,2025-11-30 06:58:57,M0261,M0218,2612986.0,transfer,success,,REF55261156,M2M,2025-11-30 06:58:57,6,Sunday,2025-11
T034127,2025-12-19 22:06:42,M0293,M0248,2512447.0,transfer,success,,REF94008679,M2M,2025-12-19 22:06:42,22,Friday,2025-12
T018358,2025-12-02 07:05:37,M0178,M0090,4168499.0,transfer,success,Pembayaran bulanan,REF85879165,M2M,2025-12-02 07:05:37,7,Tuesday,2025-12
T020612,2025-12-21 22:36:39,M0341,M0300,11593253.0,transfer,success,Bayar tagihan,REF17946820,M2M,2025-12-21 22:36:39,22,Sunday,2025-12
T041430,2025-10-26 07:59:35,M0392,M0407,8282717.0,transfer,success,,REF55709789,M2M,2025-10-26 07:59:35,7,Sunday,2025-10
T024248,2026-05-30 17:20:02,M0264,M0227,394410.0,transfer,success,Transfer pembayaran,REF80216086,M2M,2026-05-30 17:20:02,17,Saturday,2026-05
T028434,2026-01-15 17:16:59,M0429,M0390,4404245.0,transfer,success,Pembayaran bahan,REF58575305,M2M,2026-01-15 17:16:59,17,Thursday,2026-01
T007015,2025-11-30 06:54:06,M0286,M0279,3163808.0,QRIS,success,,REF28618269,M2M,2025-11-30 06:54:06,6,Sunday,2025-11
T008475,2026-01-08 08:25:11,M0302,M0248,2030997.0,transfer,success,Pembelian stok,REF14784306,M2M,2026-01-08 08:25:11,8,Thursday,2026-01
T028576,2026-05-26 00:08:17,M0262,M0320,3631828.0,EDC,success,Transfer pembayaran,REF78310781,M2M,2026-05-26 00:08:17,0,Tuesday,2026-05
T005704,2025-12-29 13:04:25,M0213,M0298,2196762.0,EDC,success,Bayar tagihan,REF77936582,M2M,2025-12-29 13:04:25,13,Monday,2025-12
T020152,2026-05-29 06:28:52,M0672,M0700,4367336.0,QRIS,success,Pelunasan,REF81856304,M2M,2026-05-29 06:28:52,6,Friday,2026-05
T035397,2026-02-12 15:41:02,M0111,M0205,727596.0,QRIS,success,,REF36254291,M2M,2026-02-12 15:41:02,15,Thursday,2026-02
T011900,2026-05-26 10:08:53,M0361,M0368,2060828.0,transfer,success,,REF26401431,M2M,2026-05-26 10:08:53,10,Tuesday,2026-05
T019773,2025-11-12 15:42:52,M0241,M0227,10702758.0,transfer,success,Bayar tagihan,REF59016715,M2M,2025-11-12 15:42:52,15,Wednesday,2025-11
T033926,2025-12-29 22:59:23,M0446,M0381,4240520.0,QRIS,success,Payment invoice,REF06323890,M2M,2025-12-29 22:59:23,22,Monday,2025-12
T030674,2025-12-12 03:47:13,M0530,M0504,671085.0,transfer,success,,REF56390321,M2M,2025-12-12 03:47:13,3,Friday,2025-12
T016834,2026-06-22 18:56:35,M0411,M0563,374160.0,EDC,success,,REF08191503,M2M,2026-06-22 18:56:35,18,Monday,2026-06
T005502,2025-10-20 01:57:19,M0673,M0676,2842377.0,transfer,success,,REF12252055,M2M,2025-10-20 01:57:19,1,Monday,2025-10
T033387,2026-02-05 20:10:10,M0074,M0124,1273694.0,QRIS,success,Pembayaran bulanan,REF48265114,M2M,2026-02-05 20:10:10,20,Thursday,2026-02
T039261,2025-07-06 17:23:31,M0259,M0346,11157260.0,unknown,success,Pembayaran bulanan,REF23065657,M2M,2025-07-06 17:23:31,17,Sunday,2025-07
T001701,2026-03-17 04:52:57,M0134,M0205,1108890.0,transfer,success,Transfer pembayaran,REF48692512,M2M,2026-03-17 04:52:57,4,Tuesday,2026-03
T040353,2026-05-28 20:35:49,M0449,M0459,391276.0,transfer,success,,REF31617561,M2M,2026-05-28 20:35:49,20,Thursday,2026-05
T041563,2026-03-06 09:27:17,M0411,M0382,8117868.0,transfer,success,,REF31203196,M2M,2026-03-06 09:27:17,9,Friday,2026-03
T023803,2025-09-28 01:47:49,M0078,M0006,6983221.0,QRIS,success,Pelunasan,REF14063499,M2M,2025-09-28 01:47:49,1,Sunday,2025-09
T010285,2025-11-17 22:52:58,M0114,M0159,1280607.0,transfer,success,Pembayaran bahan,REF43803259,M2M,2025-11-17 22:52:58,22,Monday,2025-11
T017497,2026-02-07 13:50:06,M0685,M0634,12265444.0,transfer,success,DP pembelian,REF62266026,M2M,2026-02-07 13:50:06,13,Saturday,2026-02
T009760,2025-10-03 01:33:29,M0536,M0577,11201171.0,EDC,success,Transfer pembayaran,REF48641893,M2M,2025-10-03 01:33:29,1,Friday,2025-10
T000669,2026-01-02 14:07:25,M0192,M0053,1000556.0,transfer,success,DP pembelian,REF55634980,M2M,2026-01-02 14:07:25,14,Friday,2026-01
T002149,2025-07-29 23:23:45,M0515,M0590,2626553.0,transfer,success,Pembayaran bahan,REF41398797,M2M,2025-07-29 23:23:45,23,Tuesday,2025-07
T014102,2026-01-31 00:17:48,M0055,M0124,6194649.0,transfer,success,Bayar tagihan,REF61015543,M2M,2026-01-31 00:17:48,0,Saturday,2026-01
T035168,2025-12-18 15:49:18,M0068,M0124,412927.0,transfer,success,,REF59369333,M2M,2025-12-18 15:49:18,15,Thursday,2025-12
T017261,2025-08-22 01:42:34,M0286,M0279,1783746.0,transfer,success,Payment invoice,REF69065469,M2M,2025-08-22 01:42:34,1,Friday,2025-08
T002023,2026-02-23 03:13:42,M0160,M0167,6153242.0,transfer,success,,REF31956547,M2M,2026-02-23 03:13:42,3,Monday,2026-02
T000487,2026-03-09 07:28:29,M0063,M0193,1343531.0,QRIS,success,,REF01446074,M2M,2026-03-09 07:28:29,7,Monday,2026-03
T006534,2026-04-22 15:27:01,M0531,M0528,4216718.0,transfer,success,Payment invoice,REF54778590,M2M,2026-04-22 15:27:01,15,Wednesday,2026-04
T009419,2026-04-02 02:57:32,M0409,M0459,3365517.0,transfer,success,,REF55827105,M2M,2026-04-02 02:57:32,2,Thursday,2026-04
T030294,2025-08-18 11:58:00,M0456,M0381,2332984.0,QRIS,success,,REF47048833,M2M,2025-08-18 11:58:00,11,Monday,2025-08
T000491,2025-09-28 10:31:16,M0240,M0242,10638114.0,QRIS,success,Pelunasan,REF45400683,M2M,2025-09-28 10:31:16,10,Sunday,2025-09
T027048,2025-08-05 07:37:56,M0678,M0646,3076730.0,transfer,success,Pembelian stok,REF74294729,M2M,2025-08-05 07:37:56,7,Tuesday,2025-08
T037767,2026-05-21 07:11:48,M0659,M0627,20353828.0,QRIS,success,Pembayaran bulanan,REF97413410,M2M,2026-05-21 07:11:48,7,Thursday,2026-05
T011865,2025-12-22 09:42:16,M0672,M0700,5073792.0,transfer,success,Transfer pembayaran,REF46865816,M2M,2025-12-22 09:42:16,9,Monday,2025-12
T029812,2026-03-08 12:26:30,M0054,M0147,9180476.0,transfer,success,Pelunasan,REF31688846,M2M,2026-03-08 12:26:30,12,Sunday,2026-03
T006484,2025-08-20 08:25:37,M0416,M0371,3011761.0,QRIS,success,Bayar supplier,REF57841043,M2M,2025-08-20 08:25:37,8,Wednesday,2025-08
T013517,2025-07-11 09:42:44,M0094,M0053,11486419.0,transfer,success,Bayar supplier,REF55641707,M2M,2025-07-11 09:42:44,9,Friday,2025-07
T006113,2026-04-29 10:49:52,M0495,M0590,1038294.0,QRIS,success,,REF84280093,M2M,2026-04-29 10:49:52,10,Wednesday,2026-04
T011100,2026-03-19 14:49:59,M0592,M0502,2231622.0,transfer,success,Bayar supplier,REF20584253,M2M,2026-03-19 14:49:59,14,Thursday,2026-03
T034566,2025-10-17 12:38:27,M0239,M0300,17801665.0,transfer,success,Transfer pembayaran,REF93411005,M2M,2025-10-17 12:38:27,12,Friday,2025-10
T039806,2026-05-21 13:58:05,M0007,M0124,18958948.0,QRIS,success,Payment invoice,REF98893790,M2M,2026-05-21 13:58:05,13,Thursday,2026-05
T008035,2025-11-22 14:42:21,M0433,M0468,10472464.0,EDC,success,,REF97305935,M2M,2025-11-22 14:42:21,14,Saturday,2025-11
T010294,2026-02-12 12:37:16,M0256,M0248,1869565.0,transfer,success,Bayar supplier,REF78443448,M2M,2026-02-12 12:37:16,12,Thursday,2026-02
T020898,2025-12-22 04:58:14,M0096,M0056,4433315.0,transfer,success,Pelunasan,REF98523619,M2M,2025-12-22 04:58:14,4,Monday,2025-12
T033841,2025-07-30 11:00:57,M0331,M0274,5752615.0,QRIS,success,Pembayaran bulanan,REF56676886,M2M,2025-07-30 11:00:57,11,Wednesday,2025-07
T027005,2026-06-25 04:39:15,M0656,M0668,18052556.0,transfer,success,Bayar supplier,REF75560220,M2M,2026-06-25 04:39:15,4,Thursday,2026-06
T018966,2026-02-17 00:09:14,M0023,M0200,1866963.0,transfer,success,Pembelian stok,REF43321627,M2M,2026-02-17 00:09:14,0,Tuesday,2026-02
T016548,2026-02-12 10:43:04,M0170,M0031,2117205.0,QRIS,success,Pembelian stok,REF21304353,M2M,2026-02-12 10:43:04,10,Thursday,2026-02
T022993,2025-10-17 11:53:02,M0273,M0227,4200664.0,transfer,success,Pelunasan,REF35996779,M2M,2025-10-17 11:53:02,11,Friday,2025-10
T041968,2026-01-02 12:44:12,M0561,M0506,731811.0,transfer,success,Payment invoice,REF83490254,M2M,2026-01-02 12:44:12,12,Friday,2026-01
T034573,2026-05-07 02:52:15,M0436,M0466,487492.0,transfer,success,Pembayaran bahan,REF51097847,M2M,2026-05-07 02:52:15,2,Thursday,2026-05
T003680,2025-08-30 15:29:25,M0023,M0049,10598431.0,transfer,success,Pembayaran bulanan,REF98154208,M2M,2025-08-30 15:29:25,15,Saturday,2025-08
T025953,2025-07-05 13:53:17,M0068,M0172,493638.0,QRIS,success,Transfer pembayaran,REF96281385,M2M,2025-07-05 13:53:17,13,Saturday,2025-07
T013016,2026-01-02 15:01:56,M0427,M0369,13844996.0,transfer,success,,REF65995164,M2M,2026-01-02 15:01:56,15,Friday,2026-01
T001178,2026-01-17 22:46:33,M0232,M0310,479412.0,transfer,success,,REF94639184,M2M,2026-01-17 22:46:33,22,Saturday,2026-01
T030621,2025-10-15 00:42:04,M0544,M0502,921784.0,transfer,success,Transfer pembayaran,REF84949283,M2M,2025-10-15 00:42:04,0,Wednesday,2025-10
T026569,2026-01-23 10:55:05,M0573,M0558,1087947.0,QRIS,success,,REF59351877,M2M,2026-01-23 10:55:05,10,Friday,2026-01
T001017,2026-01-25 19:27:26,M0283,M0333,4998887.0,transfer,success,,REF34000218,M2M,2026-01-25 19:27:26,19,Sunday,2026-01
T015591,2025-09-18 15:31:23,M0115,M0013,2108354.0,QRIS,success,,REF17106630,M2M,2025-09-18 15:31:23,15,Thursday,2025-09
T035907,2025-11-05 02:05:15,M0488,M0376,14773154.0,QRIS,success,,REF86841371,M2M,2025-11-05 02:05:15,2,Wednesday,2025-11
T038577,2025-07-05 04:09:23,M0543,M0570,671781.0,EDC,success,,REF03128387,M2M,2025-07-05 04:09:23,4,Saturday,2025-07
T021015,2025-08-10 16:07:03,M0322,M0348,460087.0,transfer,success,,REF51610930,M2M,2025-08-10 16:07:03,16,Sunday,2025-08
T032123,2026-06-10 19:47:09,M0692,M0612,947484.0,transfer,success,Payment invoice,REF19229666,M2M,2026-06-10 19:47:09,19,Wednesday,2026-06
T002757,2025-07-08 18:11:30,M0066,M0200,12759630.0,transfer,success,,REF25784281,M2M,2025-07-08 18:11:30,18,Tuesday,2025-07
T008906,2025-09-18 04:11:16,M0396,M0485,1206233.0,transfer,success,,REF92982579,M2M,2025-09-18 04:11:16,4,Thursday,2025-09
T024225,2025-12-28 00:17:28,M0525,M0529,11384988.0,EDC,success,Pembayaran bulanan,REF87186155,M2M,2025-12-28 00:17:28,0,Sunday,2025-12
T024924,2025-11-16 03:57:25,M0107,M0205,996719.0,transfer,success,Payment invoice,REF44532032,M2M,2025-11-16 03:57:25,3,Sunday,2025-11
T006298,2025-09-19 13:15:50,M0082,M0053,2505738.0,transfer,success,Pembayaran bulanan,REF87609262,M2M,2025-09-19 13:15:50,13,Friday,2025-09
T006652,2026-03-31 17:39:26,M0191,M0161,6727624.0,QRIS,success,Pembayaran bulanan,REF87992893,M2M,2026-03-31 17:39:26,17,Tuesday,2026-03
T038649,2026-02-08 01:16:12,M0293,M0323,1133018.0,transfer,success,Pembelian stok,REF35267563,M2M,2026-02-08 01:16:12,1,Sunday,2026-02
T038985,2025-10-24 12:21:00,M0264,M0237,506234.0,QRIS,success,,REF00497914,M2M,2025-10-24 12:21:00,12,Friday,2025-10
T037380,2025-07-03 22:21:25,M0555,M0590,3713780.0,transfer,success,,REF30650557,M2M,2025-07-03 22:21:25,22,Thursday,2025-07
T031205,2025-10-24 20:17:53,M0032,M0159,7893401.0,QRIS,success,,REF53467590,M2M,2025-10-24 20:17:53,20,Friday,2025-10
T039688,2025-09-30 09:41:36,M0530,M0545,10865030.0,QRIS,success,Pembayaran bulanan,REF83574308,M2M,2025-09-30 09:41:36,9,Tuesday,2025-09
T027113,2025-08-09 10:06:43,M0538,M0528,746322.0,transfer,success,Bayar supplier,REF50152781,M2M,2025-08-09 10:06:43,10,Saturday,2025-08
T016292,2026-03-25 05:36:43,M0498,M0535,7693157.0,QRIS,success,,REF91344970,M2M,2026-03-25 05:36:43,5,Wednesday,2026-03
T008524,2026-01-24 16:20:36,M0487,M0379,5807043.0,transfer,success,Pembelian stok,REF13209849,M2M,2026-01-24 16:20:36,16,Saturday,2026-01
T017174,2025-09-28 21:43:55,M0230,M0248,14223960.0,QRIS,success,Transfer pembayaran,REF36726819,M2M,2025-09-28 21:43:55,21,Sunday,2025-09
T013372,2025-09-21 01:12:06,M0360,M0368,907166.0,EDC,success,Pelunasan,REF24403608,M2M,2025-09-21 01:12:06,1,Sunday,2025-09
T003613,2026-05-08 18:56:25,M0276,M0274,11442118.0,EDC,success,,REF94724688,M2M,2026-05-08 18:56:25,18,Friday,2026-05
T006391,2025-09-13 18:18:27,M0317,M0300,789906.0,QRIS,success,,REF66105614,M2M,2025-09-13 18:18:27,18,Saturday,2025-09
T034408,2025-10-30 09:03:04,M0163,M0034,531903.0,QRIS,success,,REF38968346,M2M,2025-10-30 09:03:04,9,Thursday,2025-10
T005357,2026-06-10 10:21:26,M0186,M0167,696776.0,transfer,success,Pembelian stok,REF76879049,M2M,2026-06-10 10:21:26,10,Wednesday,2026-06
T027254,2025-11-27 15:54:11,M0138,M0119,1155614.0,transfer,success,Pembelian stok,REF02124024,M2M,2025-11-27 15:54:11,15,Thursday,2025-11
T024614,2025-11-05 21:24:19,M0010,M0161,3181552.0,EDC,success,,REF09510713,M2M,2025-11-05 21:24:19,21,Wednesday,2025-11
T039046,2026-04-26 10:23:50,M0007,M0114,1778497.0,EDC,success,DP pembelian,REF81299482,M2M,2026-04-26 10:23:50,10,Sunday,2026-04
T033109,2026-04-24 06:15:17,M0032,M0159,590483.0,transfer,success,Bayar tagihan,REF59880020,M2M,2026-04-24 06:15:17,6,Friday,2026-04
T015941,2026-06-22 00:02:04,M0311,M0310,2954944.0,transfer,success,,REF60055742,M2M,2026-06-22 00:02:04,0,Monday,2026-06
T037288,2025-09-12 05:07:31,M0531,M0579,2430598.0,transfer,success,Bayar supplier,REF15989910,M2M,2025-09-12 05:07:31,5,Friday,2025-09
T030388,2025-08-01 22:12:20,M0265,M0247,3738716.0,transfer,success,Transfer pembayaran,REF01433115,M2M,2025-08-01 22:12:20,22,Friday,2025-08
T018153,2026-06-19 07:22:40,M0080,M0159,12141070.0,transfer,success,,REF94330968,M2M,2026-06-19 07:22:40,7,Friday,2026-06
T011118,2025-12-29 05:45:19,M0265,M0227,3982953.0,EDC,success,DP pembelian,REF52631497,M2M,2025-12-29 05:45:19,5,Monday,2025-12
T029005,2025-11-22 14:32:13,M0671,M0700,979527.0,QRIS,success,Transfer pembayaran,REF64364092,M2M,2025-11-22 14:32:13,14,Saturday,2025-11
T021220,2025-10-15 09:11:25,M0496,M0553,1672599.0,transfer,success,,REF98632760,M2M,2025-10-15 09:11:25,9,Wednesday,2025-10
T036233,2025-07-26 19:06:12,M0652,M0669,18352136.0,EDC,success,Payment invoice,REF13682017,M2M,2025-07-26 19:06:12,19,Saturday,2025-07
T028441,2026-06-28 10:32:06,M0565,M0502,5472737.0,transfer,success,DP pembelian,REF68992226,M2M,2026-06-28 10:32:06,10,Sunday,2026-06
T019042,2026-03-05 08:36:00,M0597,M0634,2115639.0,QRIS,success,Pembayaran bahan,REF88712604,M2M,2026-03-05 08:36:00,8,Thursday,2026-03
T009947,2025-12-08 14:40:37,M0609,M0698,17393205.0,QRIS,success,Pembayaran bulanan,REF80120340,M2M,2025-12-08 14:40:37,14,Monday,2025-12
T007113,2026-05-13 16:59:13,M0182,M0179,18127121.0,QRIS,success,,REF42363278,M2M,2026-05-13 16:59:13,16,Wednesday,2026-05
T024644,2026-02-20 15:45:13,M0615,M0700,629967.0,EDC,success,Bayar supplier,REF27304636,M2M,2026-02-20 15:45:13,15,Friday,2026-02
T028994,2026-03-29 20:32:31,M0074,M0025,1349603.0,transfer,success,Pembayaran bahan,REF90446106,M2M,2026-03-29 20:32:31,20,Sunday,2026-03
T023337,2026-04-03 15:51:35,M0160,M0025,17393455.0,transfer,success,Pembayaran bahan,REF79557418,M2M,2026-04-03 15:51:35,15,Friday,2026-04
T038911,2025-08-28 21:26:50,M0258,M0227,1039327.0,EDC,success,,REF51388957,M2M,2025-08-28 21:26:50,21,Thursday,2025-08
T041236,2025-09-15 20:57:06,M0311,M0218,12791627.0,QRIS,success,,REF67067762,M2M,2025-09-15 20:57:06,20,Monday,2025-09
T027658,2026-02-14 20:11:32,M0043,M0135,7166585.0,QRIS,success,Pembelian stok,REF91693542,M2M,2026-02-14 20:11:32,20,Saturday,2026-02
T036649,2025-12-15 12:14:09,M0354,M0376,2933609.0,transfer,success,,REF77251837,M2M,2025-12-15 12:14:09,12,Monday,2025-12
T012133,2025-11-23 17:43:13,M0549,M0504,15984027.0,EDC,success,Payment invoice,REF86498745,M2M,2025-11-23 17:43:13,17,Sunday,2025-11
T015347,2026-04-20 13:26:37,M0530,M0503,8274426.0,transfer,success,,REF00883555,M2M,2026-04-20 13:26:37,13,Monday,2026-04
T027632,2025-08-02 09:41:20,M0166,M0124,886988.0,transfer,success,,REF11356447,M2M,2025-08-02 09:41:20,9,Saturday,2025-08
T025441,2026-06-21 04:45:43,M0561,M0554,1050643.0,QRIS,success,Bayar tagihan,REF71565673,M2M,2026-06-21 04:45:43,4,Sunday,2026-06
T012136,2026-05-28 04:26:51,M0674,M0665,5465070.0,transfer,success,,REF30324371,M2M,2026-05-28 04:26:51,4,Thursday,2026-05
T036780,2025-08-31 07:45:58,M0409,M0481,10326528.0,transfer,success,Pelunasan,REF43228025,M2M,2025-08-31 07:45:58,7,Sunday,2025-08
T004219,2026-06-08 08:53:44,M0582,M0583,8684227.0,QRIS,success,Pembelian stok,REF92646270,M2M,2026-06-08 08:53:44,8,Monday,2026-06
T039422,2026-06-19 07:46:58,M0404,M0437,602125.0,transfer,success,,REF39586492,M2M,2026-06-19 07:46:58,7,Friday,2026-06
T023063,2026-04-04 18:47:55,M0314,M0334,1082345.0,EDC,success,Pelunasan,REF73723627,M2M,2026-04-04 18:47:55,18,Saturday,2026-04
T019516,2026-06-29 22:54:52,M0479,M0466,1899656.0,QRIS,success,Payment invoice,REF59275032,M2M,2026-06-29 22:54:52,22,Monday,2026-06
T032067,2026-01-05 05:57:25,M0228,M0334,7396991.0,QRIS,success,DP pembelian,REF01830716,M2M,2026-01-05 05:57:25,5,Monday,2026-01
T035404,2026-04-17 08:59:23,M0621,M0599,2580881.0,transfer,success,DP pembelian,REF39102293,M2M,2026-04-17 08:59:23,8,Friday,2026-04
T012104,2025-07-27 16:19:01,M0340,M0309,668846.0,EDC,success,,REF54992783,M2M,2025-07-27 16:19:01,16,Sunday,2025-07
T035887,2025-07-14 00:32:20,M0643,M0660,9820879.0,QRIS,success,,REF43266941,M2M,2025-07-14 00:32:20,0,Monday,2025-07
T021302,2026-06-25 16:22:44,M0385,M0378,1446084.0,unknown,success,,REF49271979,M2M,2026-06-25 16:22:44,16,Thursday,2026-06
T040639,2025-09-26 22:36:06,M0687,M0612,1687132.0,transfer,success,Bayar tagihan,REF59921996,M2M,2025-09-26 22:36:06,22,Friday,2025-09
T004082,2025-07-07 16:34:49,M0494,M0529,7618843.0,EDC,success,Pembelian stok,REF75428327,M2M,2025-07-07 16:34:49,16,Monday,2025-07
T005525,2026-06-20 01:51:42,M0232,M0218,2552938.0,QRIS,success,,REF15100894,M2M,2026-06-20 01:51:42,1,Saturday,2026-06
T022434,2026-05-15 15:36:23,M0127,M0106,11022350.0,QRIS,success,Pelunasan,REF02177204,M2M,2026-05-15 15:36:23,15,Friday,2026-05
T041797,2026-02-09 18:02:41,M0361,M0368,750852.0,transfer,success,DP pembelian,REF59135719,M2M,2026-02-09 18:02:41,18,Monday,2026-02
T002467,2026-02-15 19:49:33,M0258,M0227,14866726.0,transfer,success,Pembelian stok,REF81490476,M2M,2026-02-15 19:49:33,19,Sunday,2026-02
T024742,2025-08-27 09:26:11,M0601,M0627,14780463.0,transfer,success,Pembelian stok,REF68493419,M2M,2025-08-27 09:26:11,9,Wednesday,2025-08
T003133,2026-02-23 04:31:37,M0314,M0242,728239.0,transfer,success,Pembayaran bahan,REF00250754,M2M,2026-02-23 04:31:37,4,Monday,2026-02
T004479,2025-12-13 11:09:41,M0131,M0201,6927608.0,transfer,success,,REF03325499,M2M,2025-12-13 11:09:41,11,Saturday,2025-12
T026564,2025-07-10 22:06:15,M0084,M0174,9641436.0,EDC,success,,REF28380438,M2M,2025-07-10 22:06:15,22,Thursday,2025-07
T028973,2025-12-08 18:56:51,M0297,M0345,436131.0,transfer,success,Bayar tagihan,REF48460147,M2M,2025-12-08 18:56:51,18,Monday,2025-12
T019389,2025-11-01 01:03:16,M0001,M0150,13884030.0,transfer,success,,REF93160450,M2M,2025-11-01 01:03:16,1,Saturday,2025-11
T014776,2026-05-05 05:50:26,M0641,M0700,784623.0,EDC,success,Bayar tagihan,REF68430727,M2M,2026-05-05 05:50:26,5,Tuesday,2026-05
T016654,2026-05-12 18:37:23,M0395,M0468,4983336.0,transfer,success,,REF38410065,M2M,2026-05-12 18:37:23,18,Tuesday,2026-05
T023580,2025-12-31 18:59:15,M0176,M0135,716852.0,transfer,success,,REF38888569,M2M,2025-12-31 18:59:15,18,Wednesday,2025-12
T037850,2025-12-02 19:22:09,M0008,M0124,7963948.0,transfer,success,,REF85035142,M2M,2025-12-02 19:22:09,19,Tuesday,2025-12
T024116,2026-01-23 04:29:52,M0621,M0668,504371.0,transfer,success,DP pembelian,REF51140742,M2M,2026-01-23 04:29:52,4,Friday,2026-01
T010128,2025-09-13 15:45:32,M0400,M0379,4425262.0,transfer,success,,REF05690077,M2M,2025-09-13 15:45:32,15,Saturday,2025-09
T023266,2026-01-18 06:25:08,M0452,M0473,2331891.0,EDC,success,,REF85914705,M2M,2026-01-18 06:25:08,6,Sunday,2026-01
T018609,2026-02-09 04:32:30,M0573,M0553,8096539.0,QRIS,success,Bayar tagihan,REF02186039,M2M,2026-02-09 04:32:30,4,Monday,2026-02
T008029,2025-12-06 18:57:11,M0224,M0218,2792088.0,QRIS,success,DP pembelian,REF89866663,M2M,2025-12-06 18:57:11,18,Saturday,2025-12
T040672,2026-02-19 03:45:42,M0463,M0477,4433653.0,transfer,success,Pelunasan,REF32407093,M2M,2026-02-19 03:45:42,3,Thursday,2026-02
T003254,2025-08-18 18:38:15,M0470,M0378,980567.0,EDC,success,,REF88349801,M2M,2025-08-18 18:38:15,18,Monday,2025-08
T018148,2026-04-13 23:57:48,M0641,M0612,1675965.0,transfer,success,,REF01413813,M2M,2026-04-13 23:57:48,23,Monday,2026-04
T010581,2025-09-27 13:03:33,M0273,M0346,16128173.0,transfer,success,Transfer pembayaran,REF66063837,M2M,2025-09-27 13:03:33,13,Saturday,2025-09
T023790,2026-04-05 12:52:35,M0609,M0612,5802735.0,QRIS,success,Pembayaran bahan,REF72304945,M2M,2026-04-05 12:52:35,12,Sunday,2026-04
T039493,2026-01-28 03:48:03,M0587,M0098,3689028.0,QRIS,success,,REF99800953,M2M,2026-01-28 03:48:03,3,Wednesday,2026-01
T001193,2025-12-31 11:23:01,M0184,M0081,1904564.0,QRIS,success,,REF44514220,M2M,2025-12-31 11:23:01,11,Wednesday,2025-12
T025906,2026-01-03 05:40:56,M0099,M0031,659515.0,QRIS,success,,REF02176565,M2M,2026-01-03 05:40:56,5,Saturday,2026-01
