merchant_id,nama,kategori,sub_kategori,tipe,kota,kecamatan,is_bni_acquiring,produk_bni,tgl_registrasi,status,skala_usaha,avg_omzet_bulanan,degree,weighted_degree,pagerank,betweenness,community_id,community_size,connected_bni_ratio,avg_neighbor_jaccard,n_customers,lama_beroperasi_tahun,jumlah_karyawan,rating_google,jumlah_outlet,has_website,has_social_media,has_rating,is_hub,customer_density,log_pagerank,log_omzet,log_weighted_degree,log_n_customers
M0337,Berseri Garmen Distribusi,Fashion,clothing,supplier,Depok,Cinere,Tidak,,,,UKE,194843413.0,2.0,0.115151,0.0010592827812909108,0.001594888178913738,8,46.0,0.0,0.0575755,21.0,6.0,8.0,3.5,1.0,1,1,1,0,7.0,2.4503866149004074,19.087706788818497,0.10898982175177657,3.091042453358316
M0335,Atelier Cakrawala,Fashion,footwear,retailer,Depok,Sawangan,Tidak,,,,UKE,227581488.0,7.0,0.389487,0.0025148595841234566,0.014844728434504793,7,67.0,0.7142857142857143,0.055640999999999996,31.0,8.0,27.0,3.7,2.0,0,0,1,1,3.875,3.263795492749331,19.24301892562593,0.3289346142732435,3.4657359027997265
M0301,Butik Pusaka Jaya,Fashion,accessories,retailer,Bandung,Setiabudhi,Tidak,,,,UMI,61625535.0,7.0,0.467538,0.003496323608425723,0.018397444089456868,13,28.0,0.7142857142857143,0.06679114285714285,23.0,11.0,13.0,3.5,1.0,0,1,1,1,2.875,3.582497196774064,17.936586888058066,0.38358616676305507,3.1780538303479458
M0297,CV Lentera Busana Sentosa,Fashion,accessories,retailer,Bekasi,Summarecon,Tidak,,,,UKE,235934857.0,4.0,0.25232,0.0019614943011257106,0.00745814696485623,17,39.0,0.5,0.06308,29.0,6.0,19.0,3.9,1.0,0,1,1,0,5.8,3.0260162017241474,19.279066299464127,0.22499783107439095,3.4011973816621555
M0307,Atelier Gemilang,Fashion,clothing,retailer,Bekasi,Summarecon,Tidak,,,,UKE,217327303.0,3.0,0.16114,0.0010839387765498795,0.006246645367412141,8,46.0,0.3333333333333333,0.053713333333333335,28.0,10.0,6.0,3.8,2.0,1,0,1,0,7.0,2.4714319191238694,19.196915088506703,0.14940228114786416,3.367295829986474
M0304,PT Anugerah Kriya Indonesia,Fashion,accessories,retailer,Tangerang,Karawaci,Tidak,,,,UBE,7766960961.0,8.0,0.428248,0.002956866716527998,0.022328434504792334,12,58.0,0.625,0.053531,47.0,11.0,39.0,0.0,3.0,0,0,0,1,5.222222222222222,3.4199755355175196,22.773144800235073,0.3564485183063836,3.871201010907891
M0501,Digital Store Buana,Electronics,service,retailer,Bandung,Braga,Tidak,,,,UMI,28756553.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,11.0,13.0,3.9,1.0,0,1,1,0,0.0,0.0,17.174376264444902,0.0,0.0
M0532,PT Sembada Distribusi Mandiri,Electronics,service,supplier,Jakarta,Kelapa Gading,Tidak,,,,UBE,5955973609.0,3.0,0.161126,0.001222321376423825,0.007964217252396166,17,39.0,0.6666666666666666,0.053708666666666675,56.0,17.0,32.0,3.8,5.0,1,1,1,0,14.0,2.5819739035362983,22.5076605209323,0.14939022395889426,4.04305126783455
M0530,Arunika Elektronik Center,Electronics,gadget,retailer,Depok,Sawangan,Tidak,,,,UKE,356274913.0,6.0,0.337731,0.002389502974334027,0.01615335463258786,0,44.0,0.6666666666666666,0.0562885,38.0,11.0,10.0,0.0,2.0,0,0,0,1,5.428571428571429,3.214668174845,19.69121322113695,0.29097489515569497,3.6635616461296463
M0524,Komputer Sejahtera Asri,Electronics,service,retailer,Bekasi,Grand Galaxy,Tidak,,,,UMI,32989401.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1,0,0,0,0.0,0.0,17.31169691633541,0.0,0.0
M0270,PT Makmur Mode Sejahtera,Fashion,footwear,retailer,Bekasi,Grand Galaxy,Tidak,,,,UME,2400429001.0,9.0,0.500905,0.003098645498349754,0.026106070287539935,17,39.0,0.5555555555555556,0.055656111111111115,35.0,1.0,17.0,3.8,2.0,0,1,1,1,3.5,3.4653125314250106,21.598913309159617,0.40606825950911574,3.58351893845611
M0268,UD Nawasena Mode Internasional,Fashion,textile,retailer,Tangerang,BSD,Tidak,,,,UMI,26940304.0,1.0,0.051724,0.0007292731192675412,0.0,12,58.0,0.0,0.051724,16.0,3.0,12.0,3.9,2.0,0,1,1,0,8.0,2.115379371182173,17.10913405033749,0.05043072247934233,2.833213344056216
M0267,PT Bintang Kriya Internasional,Fashion,footwear,retailer,Depok,Cinere,Tidak,,,,UME,1636963579.0,6.0,0.344641,0.002236403015544479,0.014543130990415336,7,67.0,0.3333333333333333,0.05744016666666666,37.0,14.0,22.0,4.1,4.0,1,0,1,1,5.285714285714286,3.1511976668571133,21.216108887073258,0.29612706292764657,3.6375861597263857
M0264,PT Sahabat Apparel Persada,Fashion,footwear,retailer,Bandung,Braga,Tidak,,,,UME,2612880459.0,7.0,0.38741400000000004,0.0026538809172621945,0.018264536741214057,9,20.0,0.7142857142857143,0.05534485714285714,35.0,7.0,27.0,0.0,3.0,1,0,0,1,4.375,3.3155962524463174,21.683719074256242,0.32744158273550816,3.58351893845611
M0292,PT Sahabat Kriya Utama,Fashion,clothing,retailer,Bogor,Tanah Sareal,Tidak,,,,UME,2857347275.0,3.0,0.173905,0.0011546714712019133,0.007545047923322684,3,76.0,0.3333333333333333,0.05796833333333334,44.0,8.0,12.0,3.8,3.0,1,0,1,0,11.0,2.5294588553737616,21.773159505485754,0.1603357981998535,3.8066624897703196
M0291,Sejahtera Tekstil House,Fashion,accessories,retailer,Tangerang,Alam Sutera,Tidak,,,,UKE,755814576.0,10.0,0.598931,0.003603284816096966,0.02345814696485623,12,58.0,0.8,0.0598931,34.0,20.0,17.0,3.9,4.0,1,0,1,1,3.090909090909091,3.611805306927741,20.443306635542047,0.4693352809507629,3.5553480614894135
M0290,Toko Busana Bu Wati,Fashion,accessories,retailer,Jakarta,Tebet,Tidak,,,,UMI,46764699.0,1.0,0.052632,0.0005842300569227103,0.0,5,19.0,1.0,0.052632,8.0,10.0,11.0,3.8,1.0,0,0,1,0,4.0,1.9231240156149407,17.660639202776217,0.05129369438747053,2.1972245773362196
M0287,Grosir Kain Anugerah,Fashion,textile,supplier,Jakarta,Sudirman,Tidak,,,,UMI,62770018.0,1.0,0.069767,0.0007316352430594895,0.0,14,29.0,1.0,0.069767,22.0,6.0,11.0,0.0,1.0,1,1,0,0,11.0,2.118223748919183,17.954988112986037,0.06744086775196902,3.1354942159291497
M0255,CV Harmoni Mode Utama,Fashion,accessories,retailer,Depok,Cinere,Tidak,,,,UME,2666823686.0,4.0,0.24763800000000002,0.001734759247162624,0.007217891373801917,8,46.0,0.25,0.0619095,49.0,11.0,12.0,3.6,3.0,1,0,1,0,9.8,2.909498365436711,21.704153970849624,0.2212521637679432,3.912023005428146
M0253,UD Berkah Garmen Niaga Raya,Fashion,footwear,retailer,Jakarta,Kemang,Tidak,,,,UME,1520796583.0,3.0,0.152581,0.0011639426919272616,0.007754632587859425,8,46.0,0.3333333333333333,0.05086033333333334,36.0,16.0,31.0,0.0,2.0,0,1,0,0,9.0,2.536821049025742,21.142500102949754,0.14200377541466438,3.6109179126442243
M0251,Rumah Mode Mahardika,Fashion,textile,retailer,Bandung,Dago,Tidak,,,,UKE,400392523.0,7.0,0.458727,0.002707835801671972,0.015749520766773162,4,30.0,0.42857142857142855,0.06553242857142857,26.0,3.0,22.0,0.0,1.0,0,1,0,1,3.25,3.3349991022598258,19.807955933902356,0.37756413757059337,3.295836866004329
M0246,Atelier Tunas,Fashion,accessories,retailer,Bekasi,Summarecon,Tidak,,,,UKE,337539091.0,2.0,0.127196,0.0009606275915621146,0.0012268370607028754,0,44.0,0.5,0.063598,22.0,16.0,22.0,4.0,4.0,0,1,1,0,7.333333333333333,2.3614458934266325,19.637191889717446,0.11973313297999733,3.1354942159291497
M0245,Busana Cakrawala Bersama,Fashion,textile,retailer,Jakarta,Thamrin,Tidak,,,,UMI,78465604.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,3.0,12.0,4.0,1.0,0,1,1,0,0.0,0.0,18.17817093386938,0.0,0.0
M0274,PT Sejahtera Distribusi Sentosa,Fashion,textile,supplier,Bogor,Sentul,Tidak,,,,UME,3898867038.0,10.0,0.5788530000000001,0.0032341629560395228,0.020370607028753995,3,76.0,0.9,0.05788530000000001,56.0,18.0,21.0,0.0,4.0,0,0,0,1,5.090909090909091,3.506806753164654,22.08395184505738,0.4566986340429499,4.04305126783455
M0548,Gemilang Komputer Store,Electronics,service,retailer,Bekasi,Grand Galaxy,Tidak,,,,UBE,6273507539.0,2.0,0.106338,0.0011072185496486984,0.0005060702875399362,5,19.0,0.5,0.053169,43.0,16.0,33.0,4.0,4.0,1,1,1,0,14.333333333333334,2.4909040871930035,22.559601451444234,0.10105546219882491,3.784189633918261
M0541,Sejahtera Teknologi Market,Electronics,computer,retailer,Bandung,Setiabudhi,Tidak,,,,UKE,662368342.0,2.0,0.11493500000000001,0.000923456252679852,0.0033635782747603836,9,20.0,0.5,0.057467500000000005,28.0,14.0,14.0,3.8,2.0,1,1,1,0,9.333333333333334,2.32577047533688,20.311332368528547,0.10879610724868077,3.367295829986474
M0540,Sembada Inovasi Distribusi,Electronics,service,supplier,Tangerang,Gading Serpong,Tidak,,,,UME,3002796001.0,8.0,0.426545,0.00296248477412141,0.024705431309904154,18,41.0,0.875,0.053318125,41.0,8.0,24.0,3.8,2.0,0,1,1,1,4.555555555555555,3.421811697137074,21.82280969223823,0.35525543691518613,3.7376696182833684
M0538,Toko Elektronik Sembada,Electronics,service,retailer,Depok,Margonda,Tidak,,,,UKE,399154672.0,4.0,0.237982,0.001763056304319522,0.007851757188498402,8,46.0,0.75,0.0594955,27.0,7.0,18.0,4.0,1.0,0,0,1,0,5.4,2.9248034065505415,19.80485955136573,0.21348263457673594,3.332204510175204
M0534,PT Kencana Gadget Mandiri,Electronics,computer,retailer,Jakarta,Senayan,Tidak,,,,UME,2104267677.0,5.0,0.279177,0.002203644823562185,0.015156549520766774,9,20.0,0.6,0.0558354,62.0,17.0,34.0,3.3,1.0,1,0,1,0,10.333333333333334,3.1370776675043412,21.467233347113698,0.24621690238847332,4.143134726391533
M0241,Atelier Pusaka,Fashion,textile,retailer,Jakarta,Kelapa Gading,Tidak,,,,UKE,435854265.0,1.0,0.057971,0.0006596319661777202,0.0,15,53.0,1.0,0.057971,24.0,14.0,23.0,0.0,4.0,0,0,0,0,12.0,2.027663874973636,19.892818493144983,0.05635292285250152,3.2188758248682006
M0240,Harmoni Kriya House,Fashion,clothing,retailer,Bogor,Sentul,Tidak,,,,UKE,491158473.0,2.0,0.110847,0.000875805182871508,0.00042428115015974443,3,76.0,1.0,0.0554235,27.0,11.0,12.0,3.9,2.0,0,0,1,0,9.0,2.278092772787111,20.012277391321227,0.10512278740270371,3.332204510175204
M0239,CV Makmur Apparel Sejahtera,Fashion,accessories,retailer,Bandung,Setiabudhi,Tidak,,,,UME,2920593411.0,6.0,0.315132,0.0021514078516639487,0.020743769968051117,10,26.0,0.5,0.05252199999999999,36.0,21.0,23.0,4.1,5.0,0,1,1,1,5.142857142857143,3.1141408253849785,21.795052655867217,0.27393704082010684,3.6109179126442243
M0237,CV Sentosa Distribusi Nusantara,Fashion,textile,supplier,Bandung,Braga,Tidak,,,,UKE,677757721.0,5.0,0.302283,0.002012815522266849,0.009758466453674121,18,41.0,0.4,0.06045659999999999,29.0,12.0,19.0,0.0,4.0,1,0,0,0,4.833333333333333,3.0506065217431413,20.334300439859845,0.2641188780784755,3.4011973816621555
M0232,Sentosa Tekstil Market,Fashion,accessories,retailer,Tangerang,BSD,Tidak,,,,UKE,830216551.0,10.0,0.600134,0.004049043117594574,0.03269520766773163,12,58.0,0.7,0.060013399999999995,32.0,8.0,23.0,3.7,2.0,0,0,1,1,2.909090909090909,3.7254628265767677,20.537197130748957,0.4700873757389001,3.4965075614664802
M0231,UD Buana Apparel Indonesia,Fashion,textile,retailer,Depok,Cimanggis,Tidak,,,,UME,3348840247.0,8.0,0.476066,0.002941856005089435,0.015105431309904153,7,67.0,0.625,0.059508250000000006,52.0,13.0,21.0,3.7,5.0,0,1,1,1,5.777777777777778,3.4150529501057307,21.931879928217327,0.3893804406257294,3.970291913552122
M0230,Toko Busana Bu Ningsih,Fashion,accessories,retailer,Bogor,Dramaga,Tidak,,,,UMI,21491987.0,1.0,0.060606,0.0006007215274998419,0.0,3,76.0,0.0,0.060606,18.0,12.0,22.0,4.1,1.0,0,1,1,0,9.0,1.9469403717648142,16.883190772483402,0.058840442880074666,2.9444389791664403
M0260,CV Buana Kriya Nusantara,Fashion,textile,retailer,Bekasi,Kemang Pratama,Tidak,,,,UME,2800081798.0,1.0,0.061224,0.0006336962610041428,0.0,18,41.0,0.0,0.061224,41.0,18.0,18.0,0.0,4.0,1,0,0,0,20.5,1.992924943636199,21.752914467629424,0.0594229589322327,3.7376696182833684
M0259,PT Sinar Tekstil Sentosa,Fashion,footwear,retailer,Bandung,Cihampelas,Tidak,,,,UME,1637492080.0,5.0,0.265983,0.00203085124202736,0.007723961661341853,17,39.0,1.0,0.0531966,41.0,13.0,27.0,0.0,3.0,1,1,0,0,6.833333333333333,3.059106637023229,21.216431689431452,0.23584889551176325,3.7376696182833684
M0224,PT Pelita Kriya Sentosa,Fashion,textile,retailer,Depok,Cinere,Tidak,,,,UME,3476882469.0,5.0,0.28729,0.0019194698548257003,0.01434888178913738,0,44.0,0.8,0.057457999999999995,37.0,12.0,31.0,3.9,4.0,0,0,1,0,6.166666666666667,3.005420121855539,21.96940188727256,0.25253923345627755,3.6375861597263857
M0222,Grosir Kain Selaras,Fashion,textile,supplier,Bogor,Sentul,Tidak,,,,UKE,445364710.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,11.0,10.0,3.7,2.0,0,1,1,0,0.0,0.0,19.914404079742983,0.0,0.0
M0220,PT Pusaka Distribusi Indonesia,Fashion,accessories,supplier,Tangerang,Karawaci,Tidak,,,,UME,2336451768.0,4.0,0.24892999999999998,0.0017236844999227489,0.003726517571884984,6,16.0,1.0,0.0622325,28.0,11.0,22.0,4.1,2.0,0,1,1,0,5.6,2.9034439981513036,21.57189927747783,0.22228718473700143,3.367295829986474
M0218,Grosir Kain Pelita,Fashion,accessories,supplier,Jakarta,Kemang,Tidak,,,,UMI,43511656.0,1.0,0.096774,0.001594896331738437,0.0,2,2.0,1.0,0.096774,14.0,11.0,10.0,3.9,2.0,1,1,1,0,7.0,2.8302066707397744,17.58853943717098,0.09237314366041133,2.70805020110221
M0214,Langgeng Tekstil Distribusi,Fashion,textile,supplier,Bekasi,Grand Galaxy,Tidak,,,,UKE,530631245.0,6.0,0.396403,0.0025130807741333737,0.012217252396166134,0,44.0,0.6666666666666666,0.06606716666666666,35.0,7.0,24.0,0.0,1.0,1,1,0,1,5.0,3.2631149914670554,20.089577885985342,0.3338996446279887,3.58351893845611
M0213,Adikara Tekstil Store,Fashion,footwear,retailer,Depok,Sawangan,Tidak,,,,UKE,276266521.0,5.0,0.306091,0.002336393416665358,0.013689456869009586,7,67.0,0.2,0.0612182,26.0,7.0,22.0,4.0,3.0,0,1,1,0,4.333333333333333,3.193103930895952,19.436876617152596,0.2670387068341626,3.295836866004329
M0244,PT Sejahtera Garmen Mandiri,Fashion,textile,retailer,Tangerang,BSD,Tidak,,,,UME,2811180413.0,1.0,0.065789,0.0006575245312347232,0.0,4,30.0,0.0,0.065789,47.0,11.0,16.0,4.0,4.0,0,1,1,0,23.5,2.024885735339349,21.75687030824136,0.06371536994156447,3.871201010907891
M0559,Toko Elektronik Arunika,Electronics,service,retailer,Bogor,Bogor Tengah,Tidak,,,,UKE,707574347.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,20.0,19.0,3.8,3.0,1,0,1,0,0.0,0.0,20.377353267472937,0.0,0.0
M0207,Supplier Horeka Mandala,F&B,bakery,supplier,Tangerang,Cipondoh,Tidak,,,,UMI,41821965.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,15.0,10.0,3.9,2.0,0,0,1,0,0.0,0.0,17.5489322618593,0.0,0.0
M0206,Kafe Berkah Cemerlang,F&B,bakery,retailer,Bandung,Braga,Tidak,,,,UMI,43101310.0,2.0,0.13,0.0010537633116250219,0.0008536741214057508,0,44.0,1.0,0.065,16.0,12.0,9.0,3.4,3.0,1,0,1,0,5.333333333333333,2.4456141374655727,17.57906397224478,0.12221763272424921,2.833213344056216
M0200,Grosir Bahan Pangan Nawasena,F&B,warung,supplier,Tangerang,Alam Sutera,Tidak,,,,UKE,256981739.0,4.0,0.240307,0.0016789516494014336,0.004738658146964857,6,16.0,0.75,0.060076750000000005,29.0,13.0,13.0,3.6,2.0,0,1,1,0,5.8,2.8786093227819443,19.364515589751623,0.2153589296190765,3.4011973816621555
M0197,CV Arunika Sajian Internasional,F&B,warung,retailer,Bekasi,Grand Galaxy,Tidak,,,,UME,1545986691.0,5.0,0.30732000000000004,0.0019154679987923556,0.02116805111821086,17,39.0,0.4,0.061464,38.0,8.0,16.0,0.0,3.0,0,1,0,0,6.333333333333333,3.0034365188902914,21.158928179053895,0.26797924017591257,3.6635616461296463
M0226,Pusat Tekstil Mbak Rani,Fashion,textile,supplier,Bogor,Dramaga,Tidak,,,,UMI,41689060.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,7.0,17.0,3.6,1.0,1,1,1,0,0.0,0.0,17.54574932621642,0.0,0.0
M0192,PT Kencana Pangan Sejahtera,F&B,cafe,retailer,Tangerang,Karawaci,Tidak,,,,UME,2497272661.0,8.0,0.485449,0.002896474751439973,0.02082044728434505,12,58.0,0.875,0.060681125,39.0,17.0,19.0,3.8,2.0,0,0,1,1,4.333333333333333,3.400021607857621,21.63846503811762,0.39571708345638335,3.6888794541139363
M0189,CV Sejahtera Boga Internasional,F&B,catering,retailer,Tangerang,Karawaci,Tidak,,,,UMI,23023655.0,1.0,0.071429,0.0006412882891420764,0.0,6,16.0,0.0,0.071429,16.0,13.0,26.0,3.7,1.0,0,1,1,0,8.0,2.003219417818887,16.952032767066466,0.06899327148687145,2.833213344056216
M0187,CV Prima Distribusi Mandiri,F&B,warung,supplier,Bandung,Dago,Tidak,,,,UME,2403913844.0,4.0,0.230129,0.001598137938643473,0.004636421725239617,18,41.0,0.5,0.05753225,42.0,12.0,22.0,3.4,3.0,0,1,1,0,8.4,2.8321174135339597,21.600364014790813,0.20711904193378855,3.7612001156935624
M0186,Mentari Boga Store,F&B,restaurant,retailer,Bogor,Tanah Sareal,Tidak,,,,UKE,332976811.0,2.0,0.10620299999999999,0.0008647148857003063,0.0,1,29.0,1.0,0.053101499999999996,27.0,10.0,22.0,3.2,1.0,1,1,1,0,9.0,2.2666624164625553,19.62358341188655,0.10093343056174561,3.332204510175204
M0185,Arunika Horeka Store,F&B,warung,retailer,Tangerang,Karawaci,Tidak,,,,UKE,308321502.0,1.0,0.076923,0.0006511231422484348,0.0,7,67.0,1.0,0.076923,24.0,6.0,22.0,3.5,1.0,1,0,1,0,12.0,2.0163994233707934,19.546653637423844,0.0741079007251479,3.2188758248682006
M0181,Arunika Rasa House,F&B,cafe,retailer,Bekasi,Harapan Indah,Tidak,,,,UMI,39604233.0,3.0,0.182738,0.0012978428045753011,0.0015233226837060704,17,39.0,0.6666666666666666,0.06091266666666667,30.0,8.0,17.0,3.9,1.0,0,0,1,0,7.5,2.6375152874042835,17.49444658970118,0.16783208963110688,3.4339872044851463
M0212,Busana Berseri Bersama,Fashion,textile,retailer,Bogor,Tanah Sareal,Tidak,,,,UMI,29970109.0,1.0,0.069767,0.0006680108070940408,0.0,1,29.0,1.0,0.069767,11.0,6.0,5.0,3.8,1.0,1,1,1,0,5.5,2.0386336187976073,17.215711109623115,0.06744086775196902,2.4849066497880004
M0549,Buana Komputer Store,Electronics,accessories,retailer,Bogor,Cibinong,Tidak,,,,UKE,719846408.0,4.0,0.251979,0.0018236872879280194,0.011067092651757189,3,76.0,0.5,0.06299475,29.0,7.0,19.0,0.0,2.0,1,0,0,0,5.8,2.9568288997658168,20.394548426384915,0.22472549937429642,3.4011973816621555
M0580,PT Buana Komputer Sentosa,Electronics,service,retailer,Bandung,Setiabudhi,Tidak,,,,UBE,9000000000.0,2.0,0.10333300000000001,0.0011887344078933327,0.003164217252396166,4,30.0,1.0,0.051666500000000004,54.0,14.0,53.0,3.8,2.0,1,0,1,0,18.0,2.5562457506420193,22.920490414393743,0.09833559860601258,4.007333185232471
M0576,UD Gemilang Elektronik Persada,Electronics,gadget,retailer,Bandung,Setiabudhi,Tidak,,,,UME,4080318426.0,6.0,0.328357,0.002389809223953126,0.014532907348242812,9,20.0,0.5,0.05472616666666666,54.0,12.0,22.0,3.5,2.0,0,1,1,1,7.714285714285714,3.214791183649144,22.129440868150397,0.2839428402284001,4.007333185232471
M0575,Toko Elektronik Sahabat,Electronics,service,retailer,Jakarta,Kuningan,Tidak,,,,UMI,28394703.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,9.0,6.0,4.0,2.0,0,1,1,0,0.0,0.0,17.16171320686885,0.0,0.0
M0574,Buana Inovasi Market,Electronics,accessories,retailer,Tangerang,Alam Sutera,Tidak,,,,UME,2953529821.0,2.0,0.104356,0.0011634781348293006,0.003164217252396166,12,58.0,0.5,0.052178,45.0,8.0,22.0,0.0,3.0,1,1,0,0,15.0,2.5364534354504524,21.806266841833434,0.09926235964275285,3.828641396489095
M0569,Servis Elektronik Bu Rina,Electronics,service,retailer,Bekasi,Jababeka,Tidak,,,,UKE,422637246.0,4.0,0.277621,0.0018690725211030332,0.0036038338658146967,8,46.0,0.75,0.06940525,30.0,10.0,7.0,3.8,2.0,0,0,1,0,6.0,2.9801477234115916,19.862024796981213,0.2449997548530838,3.4339872044851463
M0173,PT Mitra Boga Retailindo,F&B,cafe,retailer,Tangerang,Cipondoh,Tidak,,,,UBE,5516739014.0,3.0,0.164054,0.001340945155866713,0.0036038338658146967,1,29.0,1.0,0.054684666666666666,42.0,24.0,28.0,0.0,5.0,0,0,0,0,10.5,2.6678843495138658,22.43105276451689,0.15190873998575935,3.7612001156935624
M0171,Warung Pak Rahmat,F&B,catering,retailer,Jakarta,Cempaka Putih,Tidak,,,,UMI,24276426.0,1.0,0.051948,0.0006834325090920976,0.0,14,29.0,1.0,0.051948,16.0,8.0,7.0,4.0,1.0,0,1,1,0,8.0,2.0585147318195833,17.00501635517189,0.05064368343603765,2.833213344056216
M0170,Mandala Rasa Center,F&B,cafe,retailer,Depok,Cimanggis,Tidak,,,,UBE,5788802825.0,5.0,0.300278,0.0021049537301618252,0.014236421725239617,8,46.0,0.4,0.0600556,45.0,14.0,27.0,3.4,3.0,0,0,1,0,7.5,3.0932916176190925,22.47919134134921,0.26257808775950764,3.828641396489095
M0168,Cakrawala Kuliner Center,F&B,warung,retailer,Bandung,Braga,Tidak,,,,UKE,193126836.0,1.0,0.073171,0.0007772019862182535,0.0,1,29.0,0.0,0.073171,23.0,8.0,15.0,4.0,3.0,0,1,1,0,11.5,2.1715670948237733,19.078857717545155,0.0706178172139221,3.1780538303479458
M0195,Grosir Bahan Pangan Jelita,F&B,restaurant,supplier,Tangerang,Alam Sutera,Tidak,,,,UKE,278679643.0,1.0,0.052632,0.0005559486826916709,0.0,12,58.0,0.0,0.052632,27.0,12.0,22.0,0.0,2.0,0,0,0,0,13.5,1.8809123722918988,19.445573450674537,0.05129369438747053,3.332204510175204
M0194,Kedai Tunas Asri,F&B,restaurant,retailer,Tangerang,Gading Serpong,Tidak,,,,UKE,313961385.0,3.0,0.168495,0.0015436958889417333,0.004406389776357827,14,29.0,0.6666666666666666,0.056165,31.0,11.0,22.0,4.5,3.0,0,1,1,0,7.75,2.799532390121141,19.564780561788247,0.15571659599746238,3.4657359027997265
M0160,Rumah Makan Mahardika,F&B,warung,retailer,Depok,Cimanggis,Tidak,,,,UMI,27456211.0,2.0,0.15608,0.0014423997114438886,0.001104153354632588,10,26.0,0.5,0.07804,17.0,12.0,7.0,3.5,1.0,0,0,1,0,5.666666666666667,2.735924550785631,17.128103002685236,0.145034972007938,2.8903717578961645
M0158,PT Mahardika Pangan Indonesia,F&B,cafe,retailer,Tangerang,Karawaci,Tidak,,,,UME,2546121380.0,3.0,0.154761,0.0018139442840353931,0.00632332268370607,12,58.0,0.3333333333333333,0.051587,43.0,14.0,19.0,3.9,6.0,1,1,1,0,10.75,2.9517512759017364,21.65783701112195,0.14389339615460764,3.784189633918261
M0156,Dapur Bang Fajar,F&B,warung,retailer,Bogor,Cibinong,Tidak,,,,UMI,58116884.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,9.0,14.0,3.7,1.0,0,0,1,0,0.0,0.0,17.87796679922178,0.0,0.0
M0155,Grosir Bahan Pangan Arunika,F&B,bakery,supplier,Jakarta,Thamrin,Tidak,,,,UKE,285733835.0,5.0,0.329359,0.0025791600935055367,0.007555271565495208,0,44.0,0.6,0.06587180000000001,32.0,8.0,19.0,0.0,1.0,0,1,0,0,5.333333333333333,3.2880884404517166,19.47057129211009,0.284696871168858,3.4965075614664802
M0151,Makmur Sajian Market,F&B,catering,retailer,Jakarta,Tebet,Tidak,,,,UME,2200849561.0,6.0,0.327761,0.002269954046187419,0.025692012779552718,15,53.0,0.6666666666666666,0.05462683333333334,50.0,15.0,33.0,3.8,3.0,0,1,1,1,7.142857142857143,3.165455658158763,21.5121092873138,0.283494064978202,3.9318256327243257
M0150,Distribusi Boga Mitra,F&B,warung,supplier,Depok,Cinere,Tidak,,,,UKE,801036140.0,2.0,0.112374,0.0008510265386571901,0.0011348242811501598,7,67.0,0.5,0.056187,41.0,10.0,15.0,0.0,2.0,0,1,0,0,13.666666666666666,2.25237178222176,20.50141662386495,0.10649647021707198,3.7376696182833684
M0180,Prima Horeka Center,F&B,catering,retailer,Jakarta,Menteng,Tidak,,,,UKE,672623998.0,9.0,0.48757,0.0036103755132211876,0.030379552715654953,18,41.0,0.6666666666666666,0.05417444444444444,38.0,17.0,23.0,4.2,3.0,0,0,1,1,3.8,3.6137181809930126,20.32669703757353,0.39714391615394545,3.6635616461296463
M0178,PT Gemilang Sajian Sejahtera,F&B,warung,retailer,Bandung,Setiabudhi,Tidak,,,,UME,3541317453.0,5.0,0.29101299999999997,0.002049299778966552,0.006998083067092652,18,41.0,0.4,0.05820260000000001,44.0,14.0,57.0,3.5,4.0,1,0,1,0,7.333333333333333,3.0677271978853957,21.987764657003833,0.25542718152720667,3.8066624897703196
M0565,Toko Elektronik Nawasena,Electronics,computer,retailer,Bekasi,Harapan Indah,Tidak,,,,UKE,675901966.0,5.0,0.381579,0.002383536105816777,0.0038798722044728435,8,46.0,0.6,0.07631580000000002,27.0,12.0,19.0,0.0,2.0,0,0,0,0,4.5,3.2122684867329885,20.331558604260163,0.32322704796642965,3.332204510175204
M0596,CV Sinar Auto Retailindo,Automotive,sparepart,retailer,Bogor,Dramaga,Tidak,,,,UKE,292841697.0,5.0,0.29218900000000003,0.0019162667582903986,0.017165495207667733,3,76.0,0.8,0.058437800000000005,30.0,12.0,7.0,3.6,2.0,1,0,1,0,5.0,3.003832755030127,19.495142741114105,0.2563376794915491,3.4339872044851463
M0145,PT Sejahtera Rasa Niaga Raya,F&B,cafe,retailer,Bandung,Braga,Tidak,,,,UBE,6734337678.0,6.0,0.320028,0.002183871571377999,0.019685623003194888,18,41.0,0.6666666666666666,0.053337999999999997,52.0,12.0,24.0,0.0,3.0,1,1,0,1,7.428571428571429,3.1284571535124646,22.630485301809703,0.2776529484945177,3.970291913552122
